merchant_id,segment,week,health_score,survival_prob_4w,p_failure_4w,revenue_at_risk,net_revenue_at_risk,refund_rate,chargeback_rate,anomaly_score,cluster_label,umap_x,umap_y,xgb_predicted_score,risk_tier,top_driver_1,top_driver_1_val,top_driver_2,top_driver_2_val,alert_text
MID_0279,stable,24,73.17180168049202,0.5,0.5,392897.66,385199.78,0.09952,0.01928,5.76,Healthy,-3.0422,7.789,73.23,Yellow,refund_rate,2.3632,anomaly_score,1.6469,"Score driven by refund_rate (reduced risk, 2.36pts) and anomaly_score (reduced risk, 1.65pts)."
MID_0280,stable,24,79.7309383976834,0.5,0.5,222826.63,218388.67,0.0112,0.00155,7.8,Risky,7.0295,0.5373,79.74,Green,refund_rate,5.1532,refund_x_chargeback,1.4503,"Score driven by refund_rate (reduced risk, 5.15pts) and refund_x_chargeback (reduced risk, 1.45pts)."
MID_0281,stable,24,76.10247772159325,0.5,0.5,658132.71,645044.7,0.03184,0.0088,12.13,Healthy,-4.1242,8.0547,76.09,Green,refund_rate,4.3549,refund_x_chargeback,1.0732,"Score driven by refund_rate (reduced risk, 4.35pts) and refund_x_chargeback (reduced risk, 1.07pts)."
MID_0282,stable,24,76.99973432993582,0.5,0.5,255772.54,250702.87,0.04639,0.01038,6.77,Healthy,2.0127,7.1211,76.96,Green,refund_rate,3.6664,anomaly_score,1.1505,"Score driven by refund_rate (reduced risk, 3.67pts) and anomaly_score (reduced risk, 1.15pts)."
MID_0283,stable,24,73.20724934323029,0.5,0.5,196420.68,192595.77,0.11653,0.02526,2.98,Healthy,3.3501,9.2956,73.18,Yellow,anomaly_score,2.3074,refund_rate,1.7341,"Score driven by anomaly_score (reduced risk, 2.31pts) and refund_rate (reduced risk, 1.73pts)."
MID_0284,stable,24,73.63035765138173,0.5,0.5,887133.96,869770.18,0.08517,0.02074,4.85,Healthy,-3.0458,8.0497,73.54,Yellow,refund_rate,2.5614,anomaly_score,1.7488,"Score driven by refund_rate (reduced risk, 2.56pts) and anomaly_score (reduced risk, 1.75pts)."
MID_0285,stable,24,76.22484596182836,0.5,0.5,227880.58,223342.26,0.01956,0.00422,17.45,Healthy,-8.0277,8.5778,76.28,Green,refund_rate,5.3969,anomaly_score,-2.0801,"Score driven by refund_rate (reduced risk, 5.40pts) and anomaly_score (increased risk, 2.08pts)."
MID_0286,stable,24,73.79066750977049,0.5,0.5,134539.68,131902.79,0.07969,0.0079,13.87,Risky,6.6377,0.6389,73.78,Yellow,refund_rate,2.7215,refund_x_chargeback,0.7514,"Score driven by refund_rate (reduced risk, 2.72pts) and refund_x_chargeback (reduced risk, 0.75pts)."
MID_0287,stable,24,58.29260404213898,0.5,0.5,575545.5,564582.03,0.24223,0.05144,20.17,Healthy,3.7726,12.82,58.31,Yellow,refund_rate,-5.9909,anomaly_score,-3.8167,"Score driven by refund_rate (increased risk, 5.99pts) and anomaly_score (increased risk, 3.82pts)."
MID_0288,stable,24,70.66043232643612,0.5,0.5,194017.05,190214.87,0.10104,0.02517,13.46,Healthy,3.5521,9.1838,70.62,Yellow,refund_rate,2.4474,refund_x_chargeback,-1.4662,"Score driven by refund_rate (reduced risk, 2.45pts) and refund_x_chargeback (increased risk, 1.47pts)."
MID_0289,stable,24,73.74304275684754,0.5,0.5,403474.29,395556.56,0.0924,0.01891,5.56,Healthy,-3.0585,8.0655,73.74,Yellow,refund_rate,2.5222,anomaly_score,1.7381,"Score driven by refund_rate (reduced risk, 2.52pts) and anomaly_score (reduced risk, 1.74pts)."
MID_0290,stable,24,74.99587543143136,0.5,0.5,341548.28,334878.93,0.08029,0.01678,3.72,Healthy,-3.0549,8.1184,75.11,Yellow,refund_rate,2.5886,anomaly_score,1.8666,"Score driven by refund_rate (reduced risk, 2.59pts) and anomaly_score (reduced risk, 1.87pts)."
MID_0291,stable,24,74.21443411069424,0.5,0.5,494369.9,484632.2,0.08291,0.01996,5.97,Healthy,-3.116,8.0523,74.08,Yellow,refund_rate,2.6422,anomaly_score,1.5808,"Score driven by refund_rate (reduced risk, 2.64pts) and anomaly_score (reduced risk, 1.58pts)."
MID_0292,stable,24,74.69498465216563,0.5,0.5,163307.27,160072.86,0.02266,0.0,9.17,Risky,12.4967,2.4581,74.67,Yellow,refund_rate,3.8665,gmv_trend_slope,-1.3486,"Score driven by refund_rate (reduced risk, 3.87pts) and gmv_trend_slope (increased risk, 1.35pts)."
MID_0293,stable,24,71.75541519840036,0.5,0.5,295870.7,290064.05,0.08752,0.01747,14.82,Healthy,-3.3627,7.476,71.79,Yellow,refund_rate,2.9811,anomaly_score,-1.0142,"Score driven by refund_rate (reduced risk, 2.98pts) and anomaly_score (increased risk, 1.01pts)."
MID_0294,stable,24,74.075801773957,0.5,0.5,235768.53,231102.37,0.06023,0.01361,13.26,Healthy,2.6017,7.5449,74.12,Yellow,refund_rate,3.0429,refund_x_chargeback,0.803,"Score driven by refund_rate (reduced risk, 3.04pts) and refund_x_chargeback (reduced risk, 0.80pts)."
MID_0295,stable,24,70.69792181699545,0.5,0.5,504904.33,495027.09,0.10642,0.02872,7.25,Healthy,3.7747,9.711,70.67,Yellow,refund_x_chargeback,-2.1405,refund_rate,1.8453,"Score driven by refund_x_chargeback (increased risk, 2.14pts) and refund_rate (reduced risk, 1.85pts)."
MID_0296,stable,24,73.43846500453898,0.5,0.5,234200.04,229581.38,0.0663,0.0153,14.12,Healthy,-3.5268,7.725,73.43,Yellow,refund_rate,3.2399,anomaly_score,-0.7313,"Score driven by refund_rate (reduced risk, 3.24pts) and anomaly_score (increased risk, 0.73pts)."
MID_0297,stable,24,74.15570624443214,0.5,0.5,266405.35,261210.74,0.0965,0.01294,6.63,Healthy,-3.1335,7.8661,74.32,Yellow,refund_rate,2.1416,anomaly_score,1.197,"Score driven by refund_rate (reduced risk, 2.14pts) and anomaly_score (reduced risk, 1.20pts)."
MID_0298,stable,24,78.82528558657349,0.5,0.5,419260.57,410903.09,0.01983,0.001,10.89,Risky,7.1539,0.2076,78.75,Green,refund_rate,4.8112,refund_x_chargeback,1.4532,"Score driven by refund_rate (reduced risk, 4.81pts) and refund_x_chargeback (reduced risk, 1.45pts)."
MID_0299,stable,24,76.55320449038855,0.5,0.5,396354.69,388524.85,0.06298,0.00568,6.75,Healthy,-3.5011,8.3421,76.49,Green,refund_rate,2.9078,anomaly_score,1.0875,"Score driven by refund_rate (reduced risk, 2.91pts) and anomaly_score (reduced risk, 1.09pts)."
MID_0300,stable,24,72.40023467061653,0.5,0.5,494805.39,485018.13,0.05724,0.01085,17.87,Healthy,-3.6965,7.4511,72.33,Yellow,refund_rate,3.6358,anomaly_score,-1.9743,"Score driven by refund_rate (reduced risk, 3.64pts) and anomaly_score (increased risk, 1.97pts)."
MID_0301,stable,24,74.04287113111619,0.5,0.5,672242.48,659073.65,0.09068,0.01395,7.59,Healthy,3.2875,8.4974,74.02,Yellow,refund_rate,2.2019,anomaly_score,0.9619,"Score driven by refund_rate (reduced risk, 2.20pts) and anomaly_score (reduced risk, 0.96pts)."
MID_0302,stable,24,73.652428593986,0.5,0.5,215299.18,211044.72,0.0702,0.0223,10.36,Healthy,-3.6394,8.1324,73.49,Yellow,refund_rate,2.9301,refund_x_chargeback,-0.3566,"Score driven by refund_rate (reduced risk, 2.93pts) and refund_x_chargeback (increased risk, 0.36pts)."
MID_0303,stable,24,59.25645607479163,0.5,0.5,407815.65,399974.55,0.21001,0.04737,24.13,Healthy,3.8096,12.7676,59.27,Yellow,refund_rate,-5.6568,anomaly_score,-4.0148,"Score driven by refund_rate (increased risk, 5.66pts) and anomaly_score (increased risk, 4.01pts)."
MID_0304,stable,24,72.93358234824814,0.5,0.5,220695.93,216362.25,0.08603,0.02185,9.94,Healthy,2.8899,9.141,72.88,Yellow,refund_rate,2.4178,refund_x_chargeback,-0.6995,"Score driven by refund_rate (reduced risk, 2.42pts) and refund_x_chargeback (increased risk, 0.70pts)."
MID_0305,stable,24,72.22804247744969,0.5,0.5,529274.8,518930.55,0.10109,0.02321,9.36,Healthy,-3.0331,7.7803,72.27,Yellow,refund_rate,2.3697,refund_x_chargeback,-1.2226,"Score driven by refund_rate (reduced risk, 2.37pts) and refund_x_chargeback (increased risk, 1.22pts)."
MID_0306,stable,24,70.68170444538653,0.5,0.5,264494.09,259347.55,0.12463,0.02865,8.42,Healthy,3.8388,9.7565,70.7,Yellow,refund_x_chargeback,-2.2343,refund_rate,1.5088,"Score driven by refund_x_chargeback (increased risk, 2.23pts) and refund_rate (reduced risk, 1.51pts)."
MID_0307,stable,24,79.50406066209469,0.5,0.5,326505.37,320034.56,0.03083,0.00251,4.33,Healthy,-7.638,10.0674,79.47,Green,refund_rate,4.4211,anomaly_score,1.7305,"Score driven by refund_rate (reduced risk, 4.42pts) and anomaly_score (reduced risk, 1.73pts)."
MID_0308,stable,24,77.9964484123899,0.5,0.5,475012.25,465605.37,0.03522,0.00667,4.77,Healthy,1.2375,7.5498,78.01,Green,refund_rate,4.1272,anomaly_score,1.5102,"Score driven by refund_rate (reduced risk, 4.13pts) and anomaly_score (reduced risk, 1.51pts)."
MID_0309,stable,24,76.01894006388575,0.5,0.5,334517.26,327879.68,0.03839,0.00902,12.02,Healthy,2.5963,6.8222,76.02,Green,refund_rate,4.0641,refund_x_chargeback,1.0256,"Score driven by refund_rate (reduced risk, 4.06pts) and refund_x_chargeback (reduced risk, 1.03pts)."
MID_0310,stable,24,72.04305045776603,0.5,0.5,417010.56,408832.46,0.10241,0.01926,10.28,Healthy,-3.2336,7.5695,72.15,Yellow,refund_rate,2.418,refund_x_chargeback,-0.818,"Score driven by refund_rate (reduced risk, 2.42pts) and refund_x_chargeback (increased risk, 0.82pts)."
MID_0311,stable,24,71.88716765382615,0.5,0.5,309579.29,303506.01,0.104,0.02177,9.39,Healthy,-3.0225,7.8122,71.98,Yellow,refund_rate,2.3633,refund_x_chargeback,-1.1959,"Score driven by refund_rate (reduced risk, 2.36pts) and refund_x_chargeback (increased risk, 1.20pts)."
MID_0312,stable,24,74.99415809341211,0.5,0.5,376368.75,368955.12,0.07427,0.01697,4.1,Healthy,-3.0561,8.1423,75.0,Yellow,refund_rate,2.7336,anomaly_score,1.7746,"Score driven by refund_rate (reduced risk, 2.73pts) and anomaly_score (reduced risk, 1.77pts)."
MID_0313,stable,24,71.97416253658174,0.5,0.5,678114.76,664800.15,0.08348,0.02435,10.59,Healthy,-3.0093,7.8522,71.91,Yellow,refund_rate,2.6462,refund_x_chargeback,-1.349,"Score driven by refund_rate (reduced risk, 2.65pts) and refund_x_chargeback (increased risk, 1.35pts)."
MID_0314,stable,24,70.76991988385714,0.5,0.5,262250.79,257163.92,0.1332,0.02756,6.85,Healthy,-2.6145,7.0979,70.69,Yellow,refund_x_chargeback,-2.5757,anomaly_score,1.5429,"Score driven by refund_x_chargeback (increased risk, 2.58pts) and anomaly_score (reduced risk, 1.54pts)."
MID_0315,stable,24,56.422126077867986,0.5,0.5,372934.07,365799.05,0.23725,0.0515,27.12,Healthy,-2.1841,5.7581,56.42,Yellow,refund_rate,-6.3627,anomaly_score,-5.2722,"Score driven by refund_rate (increased risk, 6.36pts) and anomaly_score (increased risk, 5.27pts)."
MID_0316,stable,24,72.94392952791002,0.5,0.5,242547.76,237794.2,0.09573,0.01997,8.98,Healthy,-3.182,7.6903,72.92,Yellow,refund_rate,2.3225,refund_x_chargeback,-0.7561,"Score driven by refund_rate (reduced risk, 2.32pts) and refund_x_chargeback (increased risk, 0.76pts)."
MID_0317,stable,24,71.91844184043276,0.5,0.5,187766.31,184036.39,0.01427,0.0,25.68,Risky,15.2868,4.1599,71.9,Yellow,refund_rate,4.8235,anomaly_score,-3.7616,"Score driven by refund_rate (reduced risk, 4.82pts) and anomaly_score (increased risk, 3.76pts)."
MID_0318,stable,24,74.77411807050585,0.5,0.5,461294.5,452175.49,0.05653,0.01622,9.21,Healthy,-4.038,8.2586,74.84,Yellow,refund_rate,3.1988,refund_x_chargeback,0.6592,"Score driven by refund_rate (reduced risk, 3.20pts) and refund_x_chargeback (reduced risk, 0.66pts)."
MID_0319,stable,24,64.12108355562457,0.5,0.5,429764.31,421425.42,0.14742,0.03897,18.81,Healthy,-2.6451,6.5308,64.13,Yellow,refund_x_chargeback,-3.4758,anomaly_score,-2.3152,"Score driven by refund_x_chargeback (increased risk, 3.48pts) and anomaly_score (increased risk, 2.32pts)."
MID_0320,stable,24,78.47756178421403,0.5,0.5,149970.51,146993.46,0.01919,0.00735,7.94,Risky,7.0756,0.5611,78.46,Green,refund_rate,4.7374,refund_x_chargeback,1.2302,"Score driven by refund_rate (reduced risk, 4.74pts) and refund_x_chargeback (reduced risk, 1.23pts)."
MID_0321,stable,24,67.3097581949111,0.5,0.5,346120.01,339437.46,0.16071,0.03427,9.8,Healthy,4.3967,11.6869,67.35,Yellow,refund_x_chargeback,-3.2796,anomaly_score,0.7376,"Score driven by refund_x_chargeback (increased risk, 3.28pts) and anomaly_score (reduced risk, 0.74pts)."
MID_0322,stable,24,71.17930702238677,0.5,0.5,275333.57,269921.18,0.08616,0.0209,15.58,Healthy,-3.3017,7.5078,71.21,Yellow,refund_rate,3.0532,anomaly_score,-1.2211,"Score driven by refund_rate (reduced risk, 3.05pts) and anomaly_score (increased risk, 1.22pts)."
MID_0323,stable,24,73.21433769361516,0.5,0.5,431324.24,422852.5,0.08356,0.01193,10.63,Healthy,-3.2477,7.5769,73.28,Yellow,refund_rate,2.3156,refund_x_chargeback,0.5561,"Score driven by refund_rate (reduced risk, 2.32pts) and refund_x_chargeback (reduced risk, 0.56pts)."
MID_0324,stable,24,74.42467741143376,0.5,0.5,753852.35,738983.44,0.07074,0.01248,4.8,Healthy,2.2904,7.6926,74.5,Yellow,refund_rate,2.5543,anomaly_score,1.3827,"Score driven by refund_rate (reduced risk, 2.55pts) and anomaly_score (reduced risk, 1.38pts)."
MID_0325,stable,24,66.80532319372807,0.5,0.5,187316.06,183669.98,0.14137,0.03336,15.97,Healthy,-2.8201,6.7869,66.63,Yellow,refund_x_chargeback,-3.0416,anomaly_score,-1.3706,"Score driven by refund_x_chargeback (increased risk, 3.04pts) and anomaly_score (increased risk, 1.37pts)."
MID_0326,stable,24,74.52478325936767,0.5,0.5,278424.7,272960.97,0.09342,0.02097,4.02,Healthy,-3.1492,7.9005,74.54,Yellow,refund_rate,2.4444,anomaly_score,2.1754,"Score driven by refund_rate (reduced risk, 2.44pts) and anomaly_score (reduced risk, 2.18pts)."
MID_0327,stable,24,74.74140763032578,0.5,0.5,309273.36,303176.07,0.0771,0.01034,10.29,Healthy,2.854,8.0338,74.76,Yellow,refund_rate,2.4797,refund_x_chargeback,0.7215,"Score driven by refund_rate (reduced risk, 2.48pts) and refund_x_chargeback (reduced risk, 0.72pts)."
MID_0328,stable,24,75.46445640855887,0.5,0.5,219514.33,215156.8,0.02565,0.0115,15.54,Healthy,-4.9631,0.6456,75.51,Green,refund_rate,4.851,anomaly_score,-1.3279,"Score driven by refund_rate (reduced risk, 4.85pts) and anomaly_score (increased risk, 1.33pts)."
MID_0329,stable,24,75.66015483176702,0.5,0.5,194790.83,190925.68,0.06225,0.0037,12.21,Risky,6.9047,0.5653,75.63,Green,refund_rate,3.277,refund_x_chargeback,0.9356,"Score driven by refund_rate (reduced risk, 3.28pts) and refund_x_chargeback (reduced risk, 0.94pts)."
MID_0330,stable,24,70.92407036845985,0.5,0.5,258745.07,253700.58,0.11285,0.02557,10.31,Healthy,-2.7044,7.5878,70.88,Yellow,refund_rate,1.9742,refund_x_chargeback,-1.6997,"Score driven by refund_rate (reduced risk, 1.97pts) and refund_x_chargeback (increased risk, 1.70pts)."
MID_0331,stable,24,63.889205673876134,0.5,0.5,329875.18,323486.12,0.16263,0.03858,19.8,Healthy,-2.5416,6.2025,63.87,Yellow,refund_x_chargeback,-3.4371,anomaly_score,-2.7384,"Score driven by refund_x_chargeback (increased risk, 3.44pts) and anomaly_score (increased risk, 2.74pts)."
MID_0332,stable,24,58.13200911907287,0.5,0.5,291724.44,286116.21,0.19933,0.05181,26.87,Healthy,-2.3276,5.7944,58.14,Yellow,anomaly_score,-4.8625,refund_rate,-4.5745,"Score driven by anomaly_score (increased risk, 4.86pts) and refund_rate (increased risk, 4.57pts)."
MID_0333,stable,24,75.78928368114558,0.5,0.5,362320.35,355189.13,0.05667,0.01149,7.71,Healthy,1.8701,8.1838,75.75,Green,refund_rate,2.9513,anomaly_score,0.9396,"Score driven by refund_rate (reduced risk, 2.95pts) and anomaly_score (reduced risk, 0.94pts)."
MID_0334,stable,24,73.50515747971413,0.5,0.5,607278.3,595461.0,0.10739,0.02376,2.85,Healthy,3.2206,9.3555,73.49,Yellow,anomaly_score,2.3017,refund_rate,1.9253,"Score driven by anomaly_score (reduced risk, 2.30pts) and refund_rate (reduced risk, 1.93pts)."
MID_0335,stable,24,77.45513068755186,0.5,0.5,348829.44,341948.46,0.05434,0.0152,3.2,Healthy,1.9812,7.4457,77.48,Green,refund_rate,3.2934,anomaly_score,1.9323,"Score driven by refund_rate (reduced risk, 3.29pts) and anomaly_score (reduced risk, 1.93pts)."
MID_0336,stable,24,78.73468124376892,0.5,0.5,135708.76,133018.73,0.03507,0.00522,5.91,Risky,7.0413,0.505,78.7,Green,refund_rate,4.2383,anomaly_score,1.415,"Score driven by refund_rate (reduced risk, 4.24pts) and anomaly_score (reduced risk, 1.42pts)."
MID_0337,stable,24,73.17866170217951,0.5,0.5,338599.89,331903.18,0.07158,0.01503,12.66,Healthy,-3.5032,7.6931,73.19,Yellow,refund_rate,2.909,refund_x_chargeback,0.4447,"Score driven by refund_rate (reduced risk, 2.91pts) and refund_x_chargeback (reduced risk, 0.44pts)."
MID_0338,stable,24,78.40166368255404,0.5,0.5,203128.74,199105.97,0.03714,0.00841,4.03,Healthy,-7.564,10.0809,78.42,Green,refund_rate,4.112,anomaly_score,1.7971,"Score driven by refund_rate (reduced risk, 4.11pts) and anomaly_score (reduced risk, 1.80pts)."
MID_0339,stable,24,68.47282205002816,0.5,0.5,905652.59,887889.04,0.08799,0.02249,19.64,Healthy,-3.3607,7.3384,68.44,Yellow,refund_rate,3.1784,anomaly_score,-2.8794,"Score driven by refund_rate (reduced risk, 3.18pts) and anomaly_score (increased risk, 2.88pts)."
MID_0340,stable,24,79.11594213740571,0.5,0.5,125298.71,122822.71,0.02546,0.00465,6.64,Risky,7.0605,0.5255,79.14,Green,refund_rate,4.6449,refund_x_chargeback,1.2961,"Score driven by refund_rate (reduced risk, 4.64pts) and refund_x_chargeback (reduced risk, 1.30pts)."
MID_0341,stable,24,70.05817367823143,0.5,0.5,270762.96,265493.75,0.11818,0.02878,10.77,Healthy,-2.7431,7.5509,70.04,Yellow,refund_x_chargeback,-2.3689,refund_rate,1.8174,"Score driven by refund_x_chargeback (increased risk, 2.37pts) and refund_rate (reduced risk, 1.82pts)."
MID_0342,stable,24,65.55534448611999,0.5,0.5,306752.95,300859.61,0.17103,0.0354,14.28,Healthy,-2.5744,6.5568,65.61,Yellow,refund_x_chargeback,-2.8058,refund_rate,-1.1624,"Score driven by refund_x_chargeback (increased risk, 2.81pts) and refund_rate (increased risk, 1.16pts)."
MID_0343,stable,24,72.82317853666913,0.5,0.5,680943.58,667644.59,0.08417,0.01759,7.75,Healthy,-3.0735,7.7658,72.85,Yellow,refund_rate,2.5174,anomaly_score,0.9014,"Score driven by refund_rate (reduced risk, 2.52pts) and anomaly_score (reduced risk, 0.90pts)."
MID_0344,stable,24,72.61739931418134,0.5,0.5,164012.51,160749.46,0.0386,0.0,13.43,Risky,12.4987,2.4579,72.79,Yellow,refund_rate,3.4183,gmv_trend_slope,-1.4021,"Score driven by refund_rate (reduced risk, 3.42pts) and gmv_trend_slope (increased risk, 1.40pts)."
MID_0345,stable,24,78.5614145588658,0.5,0.5,308102.39,302040.48,0.04686,0.00974,1.99,Healthy,2.0487,7.8055,78.58,Green,refund_rate,3.7974,anomaly_score,2.0258,"Score driven by refund_rate (reduced risk, 3.80pts) and anomaly_score (reduced risk, 2.03pts)."
MID_0346,stable,24,71.52584926663614,0.5,0.5,346567.35,339715.94,0.08464,0.0142,17.11,Healthy,-3.4519,7.4022,71.49,Yellow,refund_rate,3.0386,anomaly_score,-1.8383,"Score driven by refund_rate (reduced risk, 3.04pts) and anomaly_score (increased risk, 1.84pts)."
MID_0347,stable,24,71.29102109416034,0.5,0.5,340168.43,333486.32,0.08958,0.01825,13.94,Healthy,-3.3448,7.4974,71.29,Yellow,refund_rate,2.841,refund_x_chargeback,-0.8267,"Score driven by refund_rate (reduced risk, 2.84pts) and refund_x_chargeback (increased risk, 0.83pts)."
MID_0348,stable,24,74.42749463596337,0.5,0.5,293803.86,288023.8,0.08477,0.01837,6.21,Healthy,2.9786,8.108,74.41,Yellow,refund_rate,2.4793,anomaly_score,1.3823,"Score driven by refund_rate (reduced risk, 2.48pts) and anomaly_score (reduced risk, 1.38pts)."
MID_0349,stable,24,54.95326527019737,0.5,0.5,204073.38,200220.24,0.28035,0.06006,22.98,Healthy,-1.6686,5.3266,54.79,Yellow,refund_rate,-7.7889,anomaly_score,-3.8866,"Score driven by refund_rate (increased risk, 7.79pts) and anomaly_score (increased risk, 3.89pts)."
MID_0350,stable,24,76.21979229052558,0.5,0.5,317877.16,311617.96,0.06148,0.01336,4.03,Healthy,1.5833,7.6121,76.25,Green,refund_rate,2.7954,anomaly_score,1.6847,"Score driven by refund_rate (reduced risk, 2.80pts) and anomaly_score (reduced risk, 1.68pts)."
MID_0351,risky,24,54.64766798356662,0.5,0.5,140783.22,138075.8,0.22277,0.07857,25.99,Risky,9.5296,2.7162,54.58,Yellow,refund_rate,-6.8116,anomaly_score,-5.2054,"Score driven by refund_rate (increased risk, 6.81pts) and anomaly_score (increased risk, 5.21pts)."
MID_0352,risky,24,54.2827830756131,0.5,0.5,53713.06,52683.84,0.21903,0.07866,28.39,Risky,9.509,2.6535,54.28,Yellow,refund_rate,-6.6806,anomaly_score,-5.5334,"Score driven by refund_rate (increased risk, 6.68pts) and anomaly_score (increased risk, 5.53pts)."
MID_0353,risky,24,68.52689761813178,0.5,0.5,0.0,0.0,0.23687,0.0,8.25,Risky,-1.4733,-7.5414,68.58,Yellow,refund_rate,-6.2655,anomaly_score,2.3695,"Score driven by refund_rate (increased risk, 6.27pts) and anomaly_score (reduced risk, 2.37pts)."
MID_0354,risky,24,60.39855121254596,0.5,0.5,35233.24,34577.95,0.32706,0.0,14.97,Healthy,-10.8926,0.7504,60.36,Yellow,refund_rate,-9.9576,anomaly_score,-0.8772,"Score driven by refund_rate (increased risk, 9.96pts) and anomaly_score (increased risk, 0.88pts)."
MID_0355,risky,24,43.87902074048482,0.5,0.5,57635.06,56562.75,0.31316,0.11391,33.71,Risky,10.1003,3.0528,43.81,Orange,refund_rate,-11.5357,anomaly_score,-5.897,"Score driven by refund_rate (increased risk, 11.54pts) and anomaly_score (increased risk, 5.90pts)."
MID_0356,risky,24,75.9096188031726,0.5,0.5,0.0,0.0,0.10541,0.0,6.1,Risky,10.9502,-1.5204,75.82,Green,refund_rate,2.0018,anomaly_score,1.4188,"Score driven by refund_rate (reduced risk, 2.00pts) and anomaly_score (reduced risk, 1.42pts)."
MID_0357,risky,24,73.90766224382472,0.5,0.5,0.0,0.0,0.16139,0.0,3.15,Risky,-2.1368,-6.6844,73.9,Yellow,anomaly_score,1.8778,refund_x_chargeback,0.9472,"Score driven by anomaly_score (reduced risk, 1.88pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0358,risky,24,70.68034850163247,0.5,0.5,0.0,0.0,0.20585,0.0,6.35,Risky,-1.5484,-7.4684,70.66,Yellow,refund_rate,-5.0932,anomaly_score,2.5954,"Score driven by refund_rate (increased risk, 5.09pts) and anomaly_score (reduced risk, 2.60pts)."
MID_0359,risky,24,70.88425595338416,0.5,0.5,0.0,0.0,0.19618,0.0,7.34,Risky,-1.5616,-7.4528,70.8,Yellow,refund_rate,-4.3835,anomaly_score,1.9414,"Score driven by refund_rate (increased risk, 4.38pts) and anomaly_score (reduced risk, 1.94pts)."
MID_0360,risky,24,60.99568174904972,0.5,0.5,64651.58,63404.94,0.19671,0.0,37.26,Risky,15.1194,4.2469,61.04,Yellow,refund_rate,-5.7981,anomaly_score,-5.1706,"Score driven by refund_rate (increased risk, 5.80pts) and anomaly_score (increased risk, 5.17pts)."
MID_0361,risky,24,68.35898492458621,0.5,0.5,0.0,0.0,0.2444,0.0,7.51,Risky,-1.4726,-7.5396,68.35,Yellow,refund_rate,-6.4201,anomaly_score,2.6194,"Score driven by refund_rate (increased risk, 6.42pts) and anomaly_score (reduced risk, 2.62pts)."
MID_0362,risky,24,73.90920209517773,0.5,0.5,0.0,0.0,0.16136,0.0,3.15,Risky,-2.1358,-6.6874,73.9,Yellow,anomaly_score,1.8778,refund_x_chargeback,0.9472,"Score driven by anomaly_score (reduced risk, 1.88pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0363,risky,24,70.47284377760222,0.5,0.5,0.0,0.0,0.20385,0.0,7.4,Risky,-1.5454,-7.4765,70.5,Yellow,refund_rate,-4.8938,anomaly_score,2.1792,"Score driven by refund_rate (increased risk, 4.89pts) and anomaly_score (reduced risk, 2.18pts)."
MID_0364,risky,24,54.46467313370993,0.5,0.5,214404.47,210290.06,0.2117,0.07884,26.87,Risky,9.4183,2.6805,54.46,Yellow,refund_rate,-6.3752,anomaly_score,-5.2529,"Score driven by refund_rate (increased risk, 6.38pts) and anomaly_score (increased risk, 5.25pts)."
MID_0365,risky,24,47.75354551143589,0.5,0.5,104952.38,103040.21,0.38508,0.0,47.47,Risky,14.9307,4.0902,47.87,Orange,refund_rate,-14.4346,anomaly_score,-7.5405,"Score driven by refund_rate (increased risk, 14.43pts) and anomaly_score (increased risk, 7.54pts)."
MID_0366,risky,24,70.50362265071065,0.5,0.5,0.0,0.0,0.20866,0.0,6.46,Risky,-1.5574,-7.4573,70.46,Yellow,refund_rate,-5.1492,anomaly_score,2.5158,"Score driven by refund_rate (increased risk, 5.15pts) and anomaly_score (reduced risk, 2.52pts)."
MID_0367,risky,24,61.95995854418208,0.5,0.5,70477.1,69103.9,0.15808,0.05404,22.25,Risky,9.1864,2.767,62.04,Yellow,refund_x_chargeback,-3.1607,anomaly_score,-3.0819,"Score driven by refund_x_chargeback (increased risk, 3.16pts) and anomaly_score (increased risk, 3.08pts)."
MID_0368,risky,24,73.582220027708,0.5,0.5,0.0,0.0,0.16727,0.0,3.23,Risky,-1.9369,-6.9513,73.64,Yellow,anomaly_score,1.8153,refund_x_chargeback,0.9466,"Score driven by anomaly_score (reduced risk, 1.82pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0369,risky,24,45.083844617665825,0.5,0.5,169039.12,165854.61,0.28987,0.10952,34.54,Risky,10.0162,2.9798,45.05,Orange,refund_rate,-10.2558,anomaly_score,-5.902,"Score driven by refund_rate (increased risk, 10.26pts) and anomaly_score (increased risk, 5.90pts)."
MID_0370,risky,24,54.47292327931106,0.5,0.5,155921.64,152939.16,0.22287,0.07715,26.52,Risky,9.5211,2.6826,54.35,Yellow,refund_rate,-6.6957,anomaly_score,-5.2782,"Score driven by refund_rate (increased risk, 6.70pts) and anomaly_score (increased risk, 5.28pts)."
MID_0371,risky,24,67.23247808822094,0.5,0.5,36420.36,35718.77,0.21589,0.0,10.79,Risky,8.1007,-5.2298,67.15,Yellow,refund_rate,-5.7902,anomaly_score,1.3577,"Score driven by refund_rate (increased risk, 5.79pts) and anomaly_score (reduced risk, 1.36pts)."
