merchant_id,refund_rate,chargeback_rate,refund_acceleration,chargeback_acceleration,gmv_pct_change,gmv_trend_slope,gmv_volatility,anomaly_score,cb_to_refund_conversion,refund_rate_zscore_peer,chargeback_rate_zscore_peer,refund_rate_zscore_personal,gmv_consecutive_declines,txn_count_volatility,cumulative_refund_spikes,refund_x_chargeback,survival_prob_4w,p_failure_4w,merchant_vintage,is_new_merchant,is_top20_gmv_merchant,gmv_mom_4w,refund_jerk,top_driver_1,top_driver_1_val,top_driver_2,top_driver_2_val,top_driver_3,top_driver_3_val,alert_text
MID_0388,-7.7807136,-2.960736,-0.09596997,-0.07340161,-0.2202251,0.18443288,-0.03274739,-5.3311596,0.013820903,-0.025961988,-0.06686274,-0.23117657,0.00018621003,0.039952043,0.0,-2.4859242,0.0,0.0,0.0,0.0,0.0057977196,-0.018327838,0.00821125,refund_rate,-7.7807,anomaly_score,-5.3312,chargeback_rate,-2.9607,"Score driven by refund_rate (increased risk, 7.78pts) and anomaly_score (increased risk, 5.33pts)."
MID_0389,-4.213623,-0.84409547,-0.10019208,0.05709568,-0.3229863,0.22286552,-0.03453647,-4.098611,0.0004956076,0.24514422,-0.30265516,-0.37161842,0.0001968553,-0.007668724,0.0,-1.6839838,0.0,0.0,0.0,0.0,0.0068165455,-0.045126073,0.008077352,refund_rate,-4.2136,anomaly_score,-4.0986,refund_x_chargeback,-1.684,"Score driven by refund_rate (increased risk, 4.21pts) and anomaly_score (increased risk, 4.10pts)."
MID_0390,-4.8562717,1.1082222,0.044251498,0.03066204,-0.29821917,0.10101271,0.07671923,-4.9012594,-0.0014548344,0.7221637,0.20280275,-0.62406224,0.00016547377,0.027619842,0.0,0.8462528,0.0,0.0,0.0,0.0,0.0055987625,-0.08166878,-0.015869165,anomaly_score,-4.9013,refund_rate,-4.8563,chargeback_rate,1.1082,"Score driven by anomaly_score (increased risk, 4.90pts) and refund_rate (increased risk, 4.86pts)."
MID_0391,-0.14591362,0.11602344,0.017016735,0.01752411,0.029561494,0.19344842,0.02748894,1.4287434,-0.0009843819,0.19680218,0.27079734,-0.23894714,-0.00011551611,-0.011880426,0.0,0.962143,0.0,0.0,0.0,0.0,0.0068516713,-0.020052832,0.0007711807,anomaly_score,1.4287,refund_x_chargeback,0.9621,chargeback_rate_zscore_peer,0.2708,"Score driven by anomaly_score (reduced risk, 1.43pts) and refund_x_chargeback (reduced risk, 0.96pts)."
MID_0392,-7.0174255,-1.6142504,-0.048762318,-0.079869606,-0.2406407,0.04007256,-0.03784908,-5.3736563,-0.025068315,0.005202535,-0.069685265,-0.25465816,0.00016547377,0.02842491,0.0,-2.4757237,0.0,0.0,0.0,0.0,0.005533176,-0.03502117,0.011097612,refund_rate,-7.0174,anomaly_score,-5.3737,refund_x_chargeback,-2.4757,"Score driven by refund_rate (increased risk, 7.02pts) and anomaly_score (increased risk, 5.37pts)."
MID_0393,-8.379173,0.29940444,0.0137456665,0.025141215,0.08581902,0.17009811,0.023403166,2.2728636,-0.0026135521,-0.6099053,0.2589008,0.0695551,-0.00011551611,-0.002439241,0.0,0.89462954,0.0,0.0,0.0,0.0,0.009281623,-0.013095827,0.00093090755,refund_rate,-8.3792,anomaly_score,2.2729,refund_x_chargeback,0.8946,"Score driven by refund_rate (increased risk, 8.38pts) and anomaly_score (reduced risk, 2.27pts)."
MID_0394,-6.6048646,0.38657856,0.019349506,0.014787677,0.07915919,-0.52538043,0.023149673,-2.0396795,-0.0010681553,0.12190982,0.23363428,-0.16260748,-0.00023026888,0.056368172,0.0,0.81895065,0.0,0.0,0.0,0.0,0.008486193,-0.08448219,-0.002176499,refund_rate,-6.6049,anomaly_score,-2.0397,refund_x_chargeback,0.819,"Score driven by refund_rate (increased risk, 6.60pts) and anomaly_score (increased risk, 2.04pts)."
MID_0395,-0.24730617,0.10630891,0.017688094,0.016471228,0.013751555,0.19838582,0.022408778,1.7845554,-0.0035194461,0.19147392,0.25809655,-0.1151331,-9.725234e-05,-0.0017155872,0.0,0.94655174,0.0,0.0,0.0,0.0,0.00784646,-0.028657956,0.0013950035,anomaly_score,1.7846,refund_x_chargeback,0.9466,chargeback_rate_zscore_peer,0.2581,"Score driven by anomaly_score (reduced risk, 1.78pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0396,-6.386903,-1.254111,-0.10930604,-0.05085168,-0.29699937,-0.0006500091,-0.03948313,-5.488969,-0.008531579,0.1312803,-0.09148231,-0.35318336,0.00016547377,0.025558075,0.0,-1.9854974,0.0,0.0,0.0,0.0,0.005470209,-0.03829273,0.001334658,refund_rate,-6.3869,anomaly_score,-5.489,refund_x_chargeback,-1.9855,"Score driven by refund_rate (increased risk, 6.39pts) and anomaly_score (increased risk, 5.49pts)."
MID_0397,-5.640567,0.37775078,0.017498456,0.018595772,0.08711734,0.18738203,0.04250716,3.6248186,-0.0020930474,0.149766,0.35448474,0.09216055,-9.725234e-05,0.017207656,0.0,0.8909842,0.0,0.0,0.0,0.0,0.0069334675,-0.016539687,0.0033653318,refund_rate,-5.6406,anomaly_score,3.6248,refund_x_chargeback,0.891,"Score driven by refund_rate (increased risk, 5.64pts) and anomaly_score (reduced risk, 3.62pts)."
MID_0398,-5.8116307,0.3851904,0.019139798,0.018444993,0.09606282,0.19462354,0.038356014,2.288036,0.00077853765,0.082062386,0.38122073,0.07746777,-0.00011551611,0.020099446,0.0,0.85675424,0.0,0.0,0.0,0.0,0.008575529,-0.04212309,0.003678039,refund_rate,-5.8116,anomaly_score,2.288,refund_x_chargeback,0.8568,"Score driven by refund_rate (increased risk, 5.81pts) and anomaly_score (reduced risk, 2.29pts)."
MID_0399,-0.08871818,0.12049645,0.019178728,0.017090367,0.014531629,0.19791205,0.022812884,1.8800504,-0.0013755581,0.25188288,0.25127748,-0.11021576,-9.725234e-05,0.0007702892,0.0,0.9478433,0.0,0.0,0.0,0.0,0.00784646,-0.025082903,0.0015593992,anomaly_score,1.8801,refund_x_chargeback,0.9478,refund_rate_zscore_peer,0.2519,"Score driven by anomaly_score (reduced risk, 1.88pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0400,-15.234288,-6.767179,-0.0434836,0.00017723022,-0.18386996,0.10683184,-0.018118784,-7.758763,0.049917925,-0.31873178,-0.14958964,-0.21254821,0.0001968553,0.040959165,0.0,-3.9702487,0.0,0.0,0.0,0.0,0.0059695467,-0.027719762,-0.001262337,refund_rate,-15.2343,anomaly_score,-7.7588,chargeback_rate,-6.7672,"Score driven by refund_rate (increased risk, 15.23pts) and anomaly_score (increased risk, 7.76pts)."
MID_0401,-4.2476892,-0.8867253,-0.1565346,-0.04622223,-0.34236044,0.08129528,-0.046570905,-4.2997847,-0.034465615,0.23079938,-0.26708472,-0.3718912,0.0001968553,-0.00902392,0.0,-1.8930677,0.0,0.0,0.0,0.0,0.006213269,-0.041250654,0.00012968623,anomaly_score,-4.2998,refund_rate,-4.2477,refund_x_chargeback,-1.8931,"Score driven by anomaly_score (increased risk, 4.30pts) and refund_rate (increased risk, 4.25pts)."
MID_0402,-6.5373445,0.220463,0.012614184,0.019626671,0.09314842,-0.3940922,-0.07477026,1.2479895,-0.007382139,-0.42506644,0.25946486,-0.024091262,-0.0001180492,-0.05082534,0.0,0.82889664,0.0,0.0,0.0,0.0,0.0061159506,-0.08737169,-0.0012247617,refund_rate,-6.5373,anomaly_score,1.248,refund_x_chargeback,0.8289,"Score driven by refund_rate (increased risk, 6.54pts) and anomaly_score (reduced risk, 1.25pts)."
MID_0403,-12.64499,-5.545577,-0.12123681,-0.0691671,-0.24295652,0.1471479,-0.03177703,-6.3665595,-0.029850835,-0.2024843,-0.15214302,-0.2227439,0.0001968553,0.029940723,0.0,-3.4180536,0.0,0.0,0.0,0.0,0.0049800165,-0.026260715,-0.010830891,refund_rate,-12.645,anomaly_score,-6.3666,chargeback_rate,-5.5456,"Score driven by refund_rate (increased risk, 12.64pts) and anomaly_score (increased risk, 6.37pts)."
MID_0404,-1.8845673,0.2224677,0.017854685,0.017050954,0.04306349,0.20550342,0.027716637,2.4113343,-0.004543752,0.39042184,0.3258859,-0.054970626,-9.725234e-05,-0.0021549396,0.0,0.9655569,0.0,0.0,0.0,0.0,0.008171682,-0.015417889,0.0012292169,anomaly_score,2.4113,refund_rate,-1.8846,refund_x_chargeback,0.9656,"Score driven by anomaly_score (reduced risk, 2.41pts) and refund_rate (increased risk, 1.88pts)."
MID_0405,-4.199202,0.44499707,0.02268872,0.019132148,0.08017343,0.21351299,0.045408454,1.8525752,0.0048058894,0.5729097,0.48149315,0.10065528,-0.00011551611,0.022305945,0.0,0.89932585,0.0,0.0,0.0,0.0,0.010026046,-0.02979315,0.004138387,refund_rate,-4.1992,anomaly_score,1.8526,refund_x_chargeback,0.8993,"Score driven by refund_rate (increased risk, 4.20pts) and anomaly_score (reduced risk, 1.85pts)."
MID_0406,-0.1664575,0.12430756,0.016994568,0.017443538,0.029561494,0.19340438,0.027529934,1.4139132,-0.0019906664,0.19192289,0.26487166,-0.2342339,-0.00011551611,-0.0142182885,0.0,0.96240664,0.0,0.0,0.0,0.0,0.0068516713,-0.021771854,0.0007552139,anomaly_score,1.4139,refund_x_chargeback,0.9624,chargeback_rate_zscore_peer,0.2649,"Score driven by anomaly_score (reduced risk, 1.41pts) and refund_x_chargeback (reduced risk, 0.96pts)."
MID_0407,-8.687177,-4.4153457,-0.10850955,-0.08923702,-0.20021874,0.13896194,-0.025215534,-5.658351,0.011925395,-0.102083944,-0.21141873,-0.23716404,0.0001968553,0.035570607,0.0,-2.6826048,0.0,0.0,0.0,0.0,0.005071031,-0.023992881,-0.010481357,refund_rate,-8.6872,anomaly_score,-5.6584,chargeback_rate,-4.4153,"Score driven by refund_rate (increased risk, 8.69pts) and anomaly_score (increased risk, 5.66pts)."
MID_0408,-10.755336,-4.7795334,-0.08183985,-0.087365344,-0.1859302,0.18225892,-0.021347966,-5.8119826,0.00024543738,-0.13049036,-0.17296156,-0.2326655,0.00018621003,0.044020865,0.0,-3.073236,0.0,0.0,0.0,0.0,0.0053622047,-0.018832846,0.0015756981,refund_rate,-10.7553,anomaly_score,-5.812,chargeback_rate,-4.7795,"Score driven by refund_rate (increased risk, 10.76pts) and anomaly_score (increased risk, 5.81pts)."
MID_0409,-8.485226,0.29680097,0.016856117,0.025425423,0.11606896,0.1702258,0.023414165,2.3953922,-0.0026613947,-0.60527897,0.2606229,0.06973195,-0.00011551611,-0.0025458306,0.0,0.8973676,0.0,0.0,0.0,0.0,0.0078923,-0.013631132,0.0010519285,refund_rate,-8.4852,anomaly_score,2.3954,refund_x_chargeback,0.8974,"Score driven by refund_rate (increased risk, 8.49pts) and anomaly_score (reduced risk, 2.40pts)."
MID_0410,-6.728316,0.18803468,0.01507446,0.0209324,0.096784845,-0.112827905,-0.063868165,1.2541907,0.0016465012,-0.5214729,0.2316317,0.014254167,-0.00011599095,0.019473521,0.0,0.82882845,0.0,0.0,0.0,0.0,0.006304581,-0.07409328,0.0018913484,refund_rate,-6.7283,anomaly_score,1.2542,refund_x_chargeback,0.8288,"Score driven by refund_rate (increased risk, 6.73pts) and anomaly_score (reduced risk, 1.25pts)."
MID_0411,-9.341902,0.75297797,0.0374495,0.013764581,-0.32684398,0.07619876,-0.01833853,-5.5680485,-0.0015908782,-0.3157612,0.0645698,-0.48433945,0.00016547377,0.02822521,0.0,0.8713182,0.0,0.0,0.0,0.0,0.0052854624,-0.06716596,-0.0043030563,refund_rate,-9.3419,anomaly_score,-5.568,refund_x_chargeback,0.8713,"Score driven by refund_rate (increased risk, 9.34pts) and anomaly_score (increased risk, 5.57pts)."
MID_0412,-10.670321,0.72416407,0.027487243,-0.005891629,-0.391455,-0.23229654,-0.051086523,-6.7967715,-0.009388901,-0.4592713,0.06681372,-0.4791466,0.00015606817,-0.053954925,0.0,0.86219436,0.0,0.0,0.0,0.0,0.004820762,-0.07080045,-0.023258857,refund_rate,-10.6703,anomaly_score,-6.7968,refund_x_chargeback,0.8622,"Score driven by refund_rate (increased risk, 10.67pts) and anomaly_score (increased risk, 6.80pts)."
MID_0413,-11.299076,-5.370188,-0.088280365,-0.01233329,-0.2380537,-0.0233014,-0.037878245,-6.1436486,-0.01705115,-0.19326171,-0.13950148,-0.2629772,0.00015606817,-0.0344843,0.0,-3.1772065,0.0,0.0,0.0,0.0,0.004946285,-0.041129883,-0.0026355428,refund_rate,-11.2991,anomaly_score,-6.1436,chargeback_rate,-5.3702,"Score driven by refund_rate (increased risk, 11.30pts) and anomaly_score (increased risk, 6.14pts)."
MID_0414,-7.180307,-1.773467,-0.12848867,-0.08620301,-0.22397873,0.10165295,-0.04565388,-5.342385,-0.031920504,-0.0034149177,-0.085071824,-0.24046269,0.0001968553,0.022880469,0.0,-2.4846373,0.0,0.0,0.0,0.0,0.006128062,-0.020927666,0.0069228904,refund_rate,-7.1803,anomaly_score,-5.3424,refund_x_chargeback,-2.4846,"Score driven by refund_rate (increased risk, 7.18pts) and anomaly_score (increased risk, 5.34pts)."
MID_0415,-12.935139,-5.7969403,-0.11869863,0.055999734,-0.24005064,0.052003153,-0.0314321,-6.279161,-0.025492953,-0.1983924,-0.14618458,-0.2533808,0.00016547377,0.03366743,0.0,-3.3631349,0.0,0.0,0.0,0.0,0.005108343,-0.021719912,-0.010722396,refund_rate,-12.9351,anomaly_score,-6.2792,chargeback_rate,-5.7969,"Score driven by refund_rate (increased risk, 12.94pts) and anomaly_score (increased risk, 6.28pts)."
MID_0416,-6.1301208,0.3715299,0.017355684,0.019244535,0.07883685,0.19049028,0.041038573,3.2724257,-0.0021233778,0.0138878245,0.3698782,0.087704144,-9.725234e-05,0.013766015,0.0,0.8751687,0.0,0.0,0.0,0.0,0.0069334675,-0.017377302,0.0031208475,refund_rate,-6.1301,anomaly_score,3.2724,refund_x_chargeback,0.8752,"Score driven by refund_rate (increased risk, 6.13pts) and anomaly_score (reduced risk, 3.27pts)."
MID_0417,1.1716751,0.115535036,0.014304451,0.01940262,0.015923208,0.24306786,0.018052546,1.5617137,0.0010435982,0.3277747,0.23471342,-0.10430634,-9.725234e-05,0.003771669,0.0,0.95412713,0.0,0.0,0.0,0.0,0.007748457,-0.022531413,0.002679433,anomaly_score,1.5617,refund_rate,1.1717,refund_x_chargeback,0.9541,"Score driven by anomaly_score (reduced risk, 1.56pts) and refund_rate (reduced risk, 1.17pts)."
MID_0418,-10.438691,-4.855124,-0.13539164,-0.08597608,-0.21570835,0.046587057,-0.025235381,-5.7520847,-0.027991498,-0.118400015,-0.1864039,-0.27957833,0.00018621003,0.03737851,0.0,-3.0973725,0.0,0.0,0.0,0.0,0.004773051,-0.040262133,-0.0021610472,refund_rate,-10.4387,anomaly_score,-5.7521,chargeback_rate,-4.8551,"Score driven by refund_rate (increased risk, 10.44pts) and anomaly_score (increased risk, 5.75pts)."
MID_0419,-0.11160614,0.11454145,0.019050725,0.016906383,0.014314787,0.19791205,0.021804247,1.8717035,-0.0023262599,0.22708903,0.2700545,-0.11096496,-9.725234e-05,0.00056442874,0.0,0.9464056,0.0,0.0,0.0,0.0,0.00784646,-0.026462123,0.0013820812,anomaly_score,1.8717,refund_x_chargeback,0.9464,chargeback_rate_zscore_peer,0.2701,"Score driven by anomaly_score (reduced risk, 1.87pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0420,-0.08142581,0.12051017,0.019178728,0.017090367,0.014928437,0.19958048,0.022812884,1.8778882,-0.0013755581,0.25188288,0.25127748,-0.11017244,-9.725234e-05,0.0007702892,0.0,0.94608694,0.0,0.0,0.0,0.0,0.00784646,-0.025082903,0.0015593992,anomaly_score,1.8779,refund_x_chargeback,0.9461,refund_rate_zscore_peer,0.2519,"Score driven by anomaly_score (reduced risk, 1.88pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0421,-0.17373486,0.11147178,0.018187894,0.016549598,0.014161001,0.19638987,0.021336794,1.8492448,-0.002382177,0.2062876,0.2654111,-0.10973801,-9.725234e-05,-6.360776e-05,0.0,0.94655174,0.0,0.0,0.0,0.0,0.00784646,-0.026979402,0.0014258003,anomaly_score,1.8492,refund_x_chargeback,0.9466,chargeback_rate_zscore_peer,0.2654,"Score driven by anomaly_score (reduced risk, 1.85pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0422,-9.589492,0.83939743,0.04122206,0.009399907,-0.3227363,0.03326622,0.13374895,-5.5117044,-0.0025466953,-0.3368116,0.08691555,-0.4926156,0.00016547377,0.022539422,0.0,0.8656062,0.0,0.0,0.0,0.0,0.005375628,-0.068368375,-0.011246285,refund_rate,-9.5895,anomaly_score,-5.5117,refund_x_chargeback,0.8656,"Score driven by refund_rate (increased risk, 9.59pts) and anomaly_score (increased risk, 5.51pts)."
MID_0423,-4.2075706,0.4377399,0.02438838,0.019026486,0.08037451,0.2132862,0.045408454,1.9310603,0.004732544,0.57362473,0.48259866,0.10052191,-0.00011551611,0.022340225,0.0,0.9016126,0.0,0.0,0.0,0.0,0.009605582,-0.034247313,0.004138387,refund_rate,-4.2076,anomaly_score,1.9311,refund_x_chargeback,0.9016,"Score driven by refund_rate (increased risk, 4.21pts) and anomaly_score (reduced risk, 1.93pts)."
MID_0424,-4.5466895,0.39845324,0.018739356,0.020325959,0.06092139,0.19937854,0.04062352,3.372344,-0.0013641696,0.49200183,0.42410594,0.08900836,-9.725234e-05,0.021549383,0.0,0.91704935,0.0,0.0,0.0,0.0,0.008171682,-0.009572677,0.003716808,refund_rate,-4.5467,anomaly_score,3.3723,refund_x_chargeback,0.917,"Score driven by refund_rate (increased risk, 4.55pts) and anomaly_score (reduced risk, 3.37pts)."
MID_0425,-6.3557734,-1.1665097,-0.06658654,-0.13142455,-0.31121632,0.040584717,-0.05099475,-5.7244163,-0.0076357014,0.047708753,-0.08429976,-0.42418182,0.00014887351,-0.014524251,0.0,-1.7359294,0.0,0.0,0.0,0.0,0.0040263655,-0.04202282,0.059877504,refund_rate,-6.3558,anomaly_score,-5.7244,refund_x_chargeback,-1.7359,"Score driven by refund_rate (increased risk, 6.36pts) and anomaly_score (increased risk, 5.72pts)."
MID_0426,-11.27373,-5.44954,-0.10035562,-0.07338505,-0.2415587,0.055104803,-0.03915661,-5.9914565,-0.029272912,-0.18585315,-0.1440769,-0.28000876,0.00018899988,-0.037120182,0.0,-3.1246998,0.0,0.0,0.0,0.0,0.0045690667,-0.032910902,-0.0060179355,refund_rate,-11.2737,anomaly_score,-5.9915,chargeback_rate,-5.4495,"Score driven by refund_rate (increased risk, 11.27pts) and anomaly_score (increased risk, 5.99pts)."
MID_0427,-10.06562,0.26934433,0.015083194,0.024964672,0.12044007,0.1643698,0.008142667,1.6753918,-0.0018580332,-0.6935862,0.2532714,0.07755461,-0.00011551611,-0.0012432826,0.0,0.910142,0.0,0.0,0.0,0.0,0.010719545,-0.010382804,0.0014496684,refund_rate,-10.0656,anomaly_score,1.6754,refund_x_chargeback,0.9101,"Score driven by refund_rate (increased risk, 10.07pts) and anomaly_score (reduced risk, 1.68pts)."
MID_0428,-9.740837,0.81445426,0.028188422,-0.0045522456,-0.31928042,0.011833011,-0.003807675,-5.740713,-0.002035143,-0.32859945,0.05854403,-0.35760558,0.00018899988,0.0058263214,0.0,0.87034786,0.0,0.0,0.0,0.0,0.0053271675,-0.06926294,-0.006313482,refund_rate,-9.7408,anomaly_score,-5.7407,refund_x_chargeback,0.8703,"Score driven by refund_rate (increased risk, 9.74pts) and anomaly_score (increased risk, 5.74pts)."
MID_0429,-5.6045756,-0.9131378,-0.1483255,0.036526598,-0.3657288,-0.06419892,-0.049615122,-4.4043517,-0.031735808,0.19104362,-0.2553907,-0.35281554,0.00018899988,-0.0020915407,0.0,-1.9402016,0.0,0.0,0.0,0.0,0.0063799196,-0.037289906,0.0003798679,refund_rate,-5.6046,anomaly_score,-4.4044,refund_x_chargeback,-1.9402,"Score driven by refund_rate (increased risk, 5.60pts) and anomaly_score (increased risk, 4.40pts)."
MID_0430,-11.582884,-5.4444904,-0.087410234,-0.0723883,-0.21774165,0.09786028,-0.020347329,-6.198199,-0.019877832,-0.17146745,-0.13489217,-0.20716898,0.00018621003,0.052566443,0.0,-3.4036458,0.0,0.0,0.0,0.0,0.0053804875,-0.023006517,0.008233085,refund_rate,-11.5829,anomaly_score,-6.1982,chargeback_rate,-5.4445,"Score driven by refund_rate (increased risk, 11.58pts) and anomaly_score (increased risk, 6.20pts)."
MID_0431,-4.2207885,0.41112316,0.02334205,0.018209822,0.08008519,0.02993626,-0.06560159,1.2712904,0.004413246,0.56007624,0.438166,-0.009696556,-9.2464856e-05,0.025687004,0.0,0.8861065,0.0,0.0,0.0,0.0,0.010491899,-0.04906665,0.005066184,refund_rate,-4.2208,anomaly_score,1.2713,refund_x_chargeback,0.8861,"Score driven by refund_rate (increased risk, 4.22pts) and anomaly_score (reduced risk, 1.27pts)."
MID_0432,-15.965436,-9.74556,0.1873859,-0.008288759,-0.066431016,0.16310889,-0.0058752084,-9.388654,0.0013779863,-0.17778884,-0.094380096,-0.16112968,0.00013947162,0.048007824,0.0,-4.1709275,0.0,0.0,0.0,0.0,0.009231752,-0.024787245,-0.0013705083,refund_rate,-15.9654,chargeback_rate,-9.7456,anomaly_score,-9.3887,"Score driven by refund_rate (increased risk, 15.97pts) and chargeback_rate (increased risk, 9.75pts)."
MID_0433,0.8397002,0.12277463,0.013981856,0.017492816,0.015923208,0.22602314,0.017951205,1.593205,0.0003554356,0.32078403,0.23663738,-0.10170543,-9.725234e-05,0.0026817604,0.0,0.974869,0.0,0.0,0.0,0.0,0.00795799,-0.022911195,0.0023334457,anomaly_score,1.5932,refund_x_chargeback,0.9749,refund_rate,0.8397,"Score driven by anomaly_score (reduced risk, 1.59pts) and refund_x_chargeback (reduced risk, 0.97pts)."
MID_0434,-0.24764395,0.10630891,0.01764086,0.016469026,0.013751555,0.19621147,0.022382304,1.7845511,-0.0035194461,0.18636465,0.25809655,-0.11465646,-9.725234e-05,-0.0017155872,0.0,0.94655174,0.0,0.0,0.0,0.0,0.00784646,-0.028657956,0.0013950035,anomaly_score,1.7846,refund_x_chargeback,0.9466,chargeback_rate_zscore_peer,0.2581,"Score driven by anomaly_score (reduced risk, 1.78pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0435,-0.19149727,0.11136219,0.01785054,0.016549598,0.014161001,0.19638987,0.022382304,1.8345842,-0.002382177,0.20216638,0.2653017,-0.10986834,-9.725234e-05,-0.00081339874,0.0,0.94655174,0.0,0.0,0.0,0.0,0.00784646,-0.026979402,0.0013796923,anomaly_score,1.8346,refund_x_chargeback,0.9466,chargeback_rate_zscore_peer,0.2653,"Score driven by anomaly_score (reduced risk, 1.83pts) and refund_x_chargeback (reduced risk, 0.95pts)."
MID_0436,-9.521218,0.24586484,0.015279558,0.024897298,0.12066464,0.16582268,0.0083172,1.9159262,-0.0015957239,-0.70003545,0.2298146,0.08143349,-0.00011551611,-0.0017982791,0.0,0.8852266,0.0,0.0,0.0,0.0,0.009519959,-0.011929253,0.001448524,refund_rate,-9.5212,anomaly_score,1.9159,refund_x_chargeback,0.8852,"Score driven by refund_rate (increased risk, 9.52pts) and anomaly_score (reduced risk, 1.92pts)."
MID_0437,-7.190062,0.20445852,0.013942379,0.02771607,0.09464469,0.18166578,0.0361188,2.258133,-0.0016494007,-0.5319965,0.27194765,0.055278126,-0.00011551611,-0.003859812,0.0,0.82989866,0.0,0.0,0.0,0.0,0.008437166,-0.01162519,0.0009313638,refund_rate,-7.1901,anomaly_score,2.2581,refund_x_chargeback,0.8299,"Score driven by refund_rate (increased risk, 7.19pts) and anomaly_score (reduced risk, 2.26pts)."
MID_0438,-18.127651,-11.352555,-0.24785712,-0.14086428,-0.12778057,0.039304376,-0.017915541,-10.013231,-0.029674519,-1.5240483,-0.28119466,-0.17199613,0.000110133005,0.029979344,0.0,-4.409596,0.0,0.0,0.0,0.0,0.0060096616,-0.037635356,-0.026401665,refund_rate,-18.1277,chargeback_rate,-11.3526,anomaly_score,-10.0132,"Score driven by refund_rate (increased risk, 18.13pts) and chargeback_rate (increased risk, 11.35pts)."
MID_0439,-9.718803,-4.595975,-0.10729279,-0.084048286,-0.188286,0.04590827,-0.020477215,-5.7123566,-0.020659948,-0.10345553,-0.18630119,-0.2125662,0.00016547377,0.035613067,0.0,-3.1213539,0.0,0.0,0.0,0.0,0.0050777704,-0.023333438,-0.00032434618,refund_rate,-9.7188,anomaly_score,-5.7124,chargeback_rate,-4.596,"Score driven by refund_rate (increased risk, 9.72pts) and anomaly_score (increased risk, 5.71pts)."
MID_0440,-9.356468,0.26369238,0.015048127,0.02464972,0.12596574,0.17199019,0.0083172,2.1730113,-0.0020625559,-0.68124884,0.25193417,0.072208755,-0.00011551611,-0.0021409795,0.0,0.8863459,0.0,0.0,0.0,0.0,0.009227357,-0.011812853,0.001448524,refund_rate,-9.3565,anomaly_score,2.173,refund_x_chargeback,0.8863,"Score driven by refund_rate (increased risk, 9.36pts) and anomaly_score (reduced risk, 2.17pts)."
MID_0441,-5.9701195,0.40088165,0.01816296,0.018214565,0.09319493,0.19219558,0.03831276,2.4947245,0.00060151616,0.085705906,0.39304543,0.05893512,-0.00011551611,0.013327373,0.0,0.8627937,0.0,0.0,0.0,0.0,0.008291093,-0.009211464,0.003366433,refund_rate,-5.9701,anomaly_score,2.4947,refund_x_chargeback,0.8628,"Score driven by refund_rate (increased risk, 5.97pts) and anomaly_score (reduced risk, 2.49pts)."
MID_0442,-7.7165527,0.25154373,0.015179507,0.028071985,0.09274794,0.17524591,0.022188941,2.5955427,-0.0029372876,-0.53858256,0.2783488,0.06440385,-0.00011551611,-0.001863939,0.0,0.9196614,0.0,0.0,0.0,0.0,0.007721631,-0.014004993,0.0010796965,refund_rate,-7.7166,anomaly_score,2.5955,refund_x_chargeback,0.9197,"Score driven by refund_rate (increased risk, 7.72pts) and anomaly_score (reduced risk, 2.60pts)."
MID_0443,-5.9265504,0.25587592,0.01572028,0.009298913,0.09401481,-0.53664505,-0.05039528,0.06362561,0.0004698695,0.11374328,0.27114588,-0.15828192,-0.00023026888,-0.059835084,0.0,0.8187634,0.0,0.0,0.0,0.0,0.004619204,-0.08025907,-0.00051392004,refund_rate,-5.9266,refund_x_chargeback,0.8188,gmv_trend_slope,-0.5366,"Score driven by refund_rate (increased risk, 5.93pts) and refund_x_chargeback (reduced risk, 0.82pts)."
MID_0444,-6.908268,-1.5697522,-0.11567282,0.045061197,-0.25391906,0.15309875,-0.055321448,-5.1434073,0.025692433,0.006132583,-0.11558272,-0.24126726,0.0001968553,0.028701155,0.0,-1.9807208,0.0,0.0,0.0,0.0,0.006445488,-0.02509974,-0.00083986326,refund_rate,-6.9083,anomaly_score,-5.1434,refund_x_chargeback,-1.9807,"Score driven by refund_rate (increased risk, 6.91pts) and anomaly_score (increased risk, 5.14pts)."
MID_0445,-4.950431,0.4521447,0.02054425,0.017983617,0.075248085,0.19982879,0.041252136,2.1585555,0.00078597147,0.53754836,0.457505,0.08165494,-0.00011551611,0.019842109,0.0,0.9005434,0.0,0.0,0.0,0.0,0.009813745,-0.040538207,0.0040599867,refund_rate,-4.9504,anomaly_score,2.1586,refund_x_chargeback,0.9005,"Score driven by refund_rate (increased risk, 4.95pts) and anomaly_score (reduced risk, 2.16pts)."
MID_0446,-3.0992792,0.42512473,0.019557629,0.020809086,0.04838528,0.21012823,0.048627414,2.0857277,0.0013471211,0.50851774,0.43224382,-0.018255852,-0.00011551611,0.01263449,0.0,0.9482475,0.0,0.0,0.0,0.0,0.007854992,-0.01118727,0.0037599222,refund_rate,-3.0993,anomaly_score,2.0857,refund_x_chargeback,0.9482,"Score driven by refund_rate (increased risk, 3.10pts) and anomaly_score (reduced risk, 2.09pts)."
