merchant_id,segment,week,health_score,survival_prob_4w,p_failure_4w,revenue_at_risk,net_revenue_at_risk,refund_rate,chargeback_rate,anomaly_score,cluster_label,umap_x,umap_y,xgb_predicted_score,risk_tier,top_driver_1_x,top_driver_1_val_x,top_driver_2_x,top_driver_2_val_x,alert_text_x,survival_prob_now,gmv_4w_avg,drift_score,drift_euclidean,drift_composite,top_driver_1_y,top_driver_1_val_y,top_driver_2_y,top_driver_2_val_y,alert_text_y,watchlist_flag,alert_severity
MID_0386,risky,24,75.09912955651438,0.5,0.5,0.0,0.0,0.12379,0.0,5.65,Risky,-2.4225,3.814,75.15,Green,anomaly_score,1.5191,refund_rate,1.3917,"Score driven by anomaly_score (reduced risk, 1.52pts) and refund_rate (reduced risk, 1.39pts).",0.5,0.0,1.0,0.2208,0.6883,anomaly_score,1.5191,refund_rate,1.3917,"Score driven by anomaly_score (reduced risk, 1.52pts) and refund_rate (reduced risk, 1.39pts).",1,HIGH
MID_0387,risky,24,67.62045903485941,0.5,0.5,0.0,0.0,0.26955,0.0,5.64,Risky,-2.1331,7.6669,67.64,Yellow,refund_rate,-7.015,anomaly_score,3.0074,"Score driven by refund_rate (increased risk, 7.01pts) and anomaly_score (reduced risk, 3.01pts).",0.5,0.0,0.1316,0.1141,0.1246,refund_rate,-7.015,anomaly_score,3.0074,"Score driven by refund_rate (increased risk, 7.01pts) and anomaly_score (reduced risk, 3.01pts).",0,LOW
MID_0388,risky,24,51.38002516993391,0.5,0.5,57766.74,56669.74,0.24434,0.09244,28.59,Risky,4.5348,-0.7767,51.34,Yellow,refund_rate,-7.7807,anomaly_score,-5.3312,"Score driven by refund_rate (increased risk, 7.78pts) and anomaly_score (increased risk, 5.33pts).",0.5,27425.075,1.0,0.358,0.7432,refund_rate,-7.7807,anomaly_score,-5.3312,"Score driven by refund_rate (increased risk, 7.78pts) and anomaly_score (increased risk, 5.33pts).",1,HIGH
MID_0389,risky,24,58.92723071942381,0.5,0.5,55515.97,54439.86,0.18576,0.06556,23.69,Risky,4.3022,-0.3347,58.92,Yellow,refund_rate,-4.2136,anomaly_score,-4.0986,"Score driven by refund_rate (increased risk, 4.21pts) and anomaly_score (increased risk, 4.10pts).",0.5,26902.745,1.0,0.2866,0.7146,refund_rate,-4.2136,anomaly_score,-4.0986,"Score driven by refund_rate (increased risk, 4.21pts) and anomaly_score (increased risk, 4.10pts).",1,HIGH
MID_0390,risky,24,62.77845152490551,0.5,0.5,21465.87,21050.01,0.18283,0.0,35.93,Risky,10.4738,-10.1986,62.79,Yellow,anomaly_score,-4.9013,refund_rate,-4.8563,"Score driven by anomaly_score (increased risk, 4.90pts) and refund_rate (increased risk, 4.86pts).",0.5,10396.41,1.0,0.8587,0.9435,anomaly_score,-4.9013,refund_rate,-4.8563,"Score driven by anomaly_score (increased risk, 4.90pts) and refund_rate (increased risk, 4.86pts).",1,HIGH
MID_0391,risky,24,73.08729854116443,0.5,0.5,0.0,0.0,0.16264,0.0,5.71,Risky,-2.6161,5.1226,73.26,Yellow,anomaly_score,1.4287,refund_x_chargeback,0.9621,"Score driven by anomaly_score (reduced risk, 1.43pts) and refund_x_chargeback (reduced risk, 0.96pts).",0.5,0.0,0.5101,0.1396,0.3619,anomaly_score,1.4287,refund_x_chargeback,0.9621,"Score driven by anomaly_score (reduced risk, 1.43pts) and refund_x_chargeback (reduced risk, 0.96pts).",0,MEDIUM
MID_0392,risky,24,53.17679256268823,0.5,0.5,90441.13,88701.46,0.22884,0.08172,28.78,Risky,4.4241,-0.5419,53.23,Yellow,refund_rate,-7.0174,anomaly_score,-5.3737,"Score driven by refund_rate (increased risk, 7.02pts) and anomaly_score (increased risk, 5.37pts).",0.5,43491.817500000005,1.0,0.3699,0.748,refund_rate,-7.0174,anomaly_score,-5.3737,"Score driven by refund_rate (increased risk, 7.02pts) and anomaly_score (increased risk, 5.37pts).",1,HIGH
MID_0393,risky,24,65.41527597889932,0.5,0.5,0.0,0.0,0.29824,0.0,8.12,Risky,-2.0773,7.7392,65.52,Yellow,refund_rate,-8.3792,anomaly_score,2.2729,"Score driven by refund_rate (increased risk, 8.38pts) and anomaly_score (reduced risk, 2.27pts).",0.5,0.0,0.0876,0.1139,0.0981,refund_rate,-8.3792,anomaly_score,2.2729,"Score driven by refund_rate (increased risk, 8.38pts) and anomaly_score (reduced risk, 2.27pts).",0,LOW
MID_0394,risky,24,62.77060600090889,0.5,0.5,167589.32,164367.22,0.21087,0.0,16.61,Risky,-1.819,14.6275,62.75,Yellow,refund_rate,-6.6049,anomaly_score,-2.0397,"Score driven by refund_rate (increased risk, 6.60pts) and anomaly_score (increased risk, 2.04pts).",0.5,80552.4225,1.0,0.5183,0.8073,refund_rate,-6.6049,anomaly_score,-2.0397,"Score driven by refund_rate (increased risk, 6.60pts) and anomaly_score (increased risk, 2.04pts).",1,HIGH
MID_0395,risky,24,73.49763369028648,0.5,0.5,0.0,0.0,0.1684,0.0,3.32,Risky,-3.2082,5.4443,73.58,Yellow,anomaly_score,1.7846,refund_x_chargeback,0.9466,"Score driven by anomaly_score (reduced risk, 1.78pts) and refund_x_chargeback (reduced risk, 0.95pts).",0.5,0.0,0.9351,0.1921,0.6379,anomaly_score,1.7846,refund_x_chargeback,0.9466,"Score driven by anomaly_score (reduced risk, 1.78pts) and refund_x_chargeback (reduced risk, 0.95pts).",1,HIGH
MID_0396,risky,24,54.66389041233178,0.5,0.5,158221.31,155171.13,0.20909,0.07742,27.99,Risky,4.4142,-0.5126,54.47,Yellow,refund_rate,-6.3869,anomaly_score,-5.489,"Score driven by refund_rate (increased risk, 6.39pts) and anomaly_score (increased risk, 5.49pts).",0.5,76254.51,1.0,0.3279,0.7312,refund_rate,-6.3869,anomaly_score,-5.489,"Score driven by refund_rate (increased risk, 6.39pts) and anomaly_score (increased risk, 5.49pts).",1,HIGH
MID_0397,risky,24,70.63032284108213,0.5,0.5,0.0,0.0,0.21891,0.0,4.25,Risky,-2.6426,5.9621,70.62,Yellow,refund_rate,-5.6406,anomaly_score,3.6248,"Score driven by refund_rate (increased risk, 5.64pts) and anomaly_score (reduced risk, 3.62pts).",0.5,0.0,0.4652,0.1525,0.3401,refund_rate,-5.6406,anomaly_score,3.6248,"Score driven by refund_rate (increased risk, 5.64pts) and anomaly_score (reduced risk, 3.62pts).",0,LOW
MID_0398,risky,24,69.03069472943616,0.5,0.5,0.0,0.0,0.22435,0.0,8.72,Risky,-5.6605,4.8306,69.02,Yellow,refund_rate,-5.8116,anomaly_score,2.288,"Score driven by refund_rate (increased risk, 5.81pts) and anomaly_score (reduced risk, 2.29pts).",0.5,0.0,0.8454,0.1934,0.5846,refund_rate,-5.8116,anomaly_score,2.288,"Score driven by refund_rate (increased risk, 5.81pts) and anomaly_score (reduced risk, 2.29pts).",1,HIGH
MID_0399,risky,24,74.00338459539239,0.5,0.5,0.0,0.0,0.15941,0.0,3.17,Risky,-3.3608,5.1956,73.92,Yellow,anomaly_score,1.8801,refund_x_chargeback,0.9478,"Score driven by anomaly_score (reduced risk, 1.88pts) and refund_x_chargeback (reduced risk, 0.95pts).",0.5,0.0,0.46,0.1354,0.3302,anomaly_score,1.8801,refund_x_chargeback,0.9478,"Score driven by anomaly_score (reduced risk, 1.88pts) and refund_x_chargeback (reduced risk, 0.95pts).",0,LOW
MID_0400,risky,24,35.94692557987879,0.5,0.5,70961.16,69665.47,0.37083,0.13554,42.03,Risky,4.9475,-1.5158,35.93,Orange,refund_rate,-15.2343,anomaly_score,-7.7588,"Score driven by refund_rate (increased risk, 15.23pts) and anomaly_score (increased risk, 7.76pts).",0.5,32392.325,0.7326,0.4494,0.6193,refund_rate,-15.2343,anomaly_score,-7.7588,"Score driven by refund_rate (increased risk, 15.23pts) and anomaly_score (increased risk, 7.76pts).",1,HIGH
MID_0401,risky,24,58.08096948141319,0.5,0.5,89845.27,88106.76,0.18944,0.06837,24.34,Risky,4.3029,-0.3437,58.08,Yellow,anomaly_score,-4.2998,refund_rate,-4.2477,"Score driven by anomaly_score (increased risk, 4.30pts) and refund_rate (increased risk, 4.25pts).",0.5,43462.705,0.6838,0.3685,0.5577,anomaly_score,-4.2998,refund_rate,-4.2477,"Score driven by anomaly_score (increased risk, 4.30pts) and refund_rate (increased risk, 4.25pts).",1,HIGH
MID_0402,risky,24,65.42034744372484,0.5,0.5,33342.17,32708.62,0.25115,0.0,11.33,Risky,-2.3939,12.2565,65.49,Yellow,refund_rate,-6.5373,anomaly_score,1.248,"Score driven by refund_rate (increased risk, 6.54pts) and anomaly_score (reduced risk, 1.25pts).",0.5,15838.6525,1.0,0.8106,0.9242,refund_rate,-6.5373,anomaly_score,1.248,"Score driven by refund_rate (increased risk, 6.54pts) and anomaly_score (reduced risk, 1.25pts).",1,HIGH
MID_0403,risky,24,41.4741585503809,0.5,0.5,18927.19,18575.58,0.32636,0.12378,36.07,Risky,4.8131,-1.3578,41.51,Orange,refund_rate,-12.645,anomaly_score,-6.3666,"Score driven by refund_rate (increased risk, 12.64pts) and anomaly_score (increased risk, 6.37pts).",0.5,8790.14,1.0,0.4359,0.7744,refund_rate,-12.645,anomaly_score,-6.3666,"Score driven by refund_rate (increased risk, 12.64pts) and anomaly_score (increased risk, 6.37pts).",1,HIGH
MID_0404,risky,24,72.87728857177417,0.5,0.5,0.0,0.0,0.17663,0.0,3.99,Risky,-3.1071,5.4861,73.08,Yellow,anomaly_score,2.4113,refund_rate,-1.8846,"Score driven by anomaly_score (reduced risk, 2.41pts) and refund_rate (increased risk, 1.88pts).",0.5,0.0,1.0,0.2743,0.7097,anomaly_score,2.4113,refund_rate,-1.8846,"Score driven by anomaly_score (reduced risk, 2.41pts) and refund_rate (increased risk, 1.88pts).",1,HIGH
MID_0405,risky,24,71.02213647133443,0.5,0.5,0.0,0.0,0.18912,0.0,8.1,Risky,-5.4989,4.5051,70.95,Yellow,refund_rate,-4.1992,anomaly_score,1.8526,"Score driven by refund_rate (increased risk, 4.20pts) and anomaly_score (reduced risk, 1.85pts).",0.5,0.0,1.0,0.2389,0.6956,refund_rate,-4.1992,anomaly_score,1.8526,"Score driven by refund_rate (increased risk, 4.20pts) and anomaly_score (reduced risk, 1.85pts).",1,HIGH
MID_0406,risky,24,72.90146951438783,0.5,0.5,0.0,0.0,0.1658,0.0,5.79,Risky,-2.6181,5.1231,73.22,Yellow,anomaly_score,1.4139,refund_x_chargeback,0.9624,"Score driven by anomaly_score (reduced risk, 1.41pts) and refund_x_chargeback (reduced risk, 0.96pts).",0.5,0.0,0.6392,0.1571,0.4464,anomaly_score,1.4139,refund_x_chargeback,0.9624,"Score driven by anomaly_score (reduced risk, 1.41pts) and refund_x_chargeback (reduced risk, 0.96pts).",1,MEDIUM
MID_0407,risky,24,48.03876753153589,0.5,0.5,29886.68,29321.64,0.27054,0.10179,31.99,Risky,4.6217,-0.9784,48.15,Orange,refund_rate,-8.6872,anomaly_score,-5.6584,"Score driven by refund_rate (increased risk, 8.69pts) and anomaly_score (increased risk, 5.66pts).",0.5,14126.0325,1.0,0.4188,0.7675,refund_rate,-8.6872,anomaly_score,-5.6584,"Score driven by refund_rate (increased risk, 8.69pts) and anomaly_score (increased risk, 5.66pts).",1,HIGH
MID_0408,risky,24,45.360832395674656,0.5,0.5,61038.32,59890.39,0.29475,0.10856,33.94,Risky,4.7196,-1.1949,45.29,Orange,refund_rate,-10.7553,anomaly_score,-5.812,"Score driven by refund_rate (increased risk, 10.76pts) and anomaly_score (increased risk, 5.81pts).",0.5,28698.3575,1.0,0.4322,0.7729,refund_rate,-10.7553,anomaly_score,-5.812,"Score driven by refund_rate (increased risk, 10.76pts) and anomaly_score (increased risk, 5.81pts).",1,HIGH
MID_0409,risky,24,65.60124708359778,0.5,0.5,0.0,0.0,0.2983,0.0,7.48,Risky,-2.0764,7.7413,65.58,Yellow,refund_rate,-8.4852,anomaly_score,2.3954,"Score driven by refund_rate (increased risk, 8.49pts) and anomaly_score (reduced risk, 2.40pts).",0.5,0.0,0.0152,0.0729,0.0383,refund_rate,-8.4852,anomaly_score,2.3954,"Score driven by refund_rate (increased risk, 8.49pts) and anomaly_score (reduced risk, 2.40pts).",0,LOW
MID_0410,risky,24,65.59296601177967,0.5,0.5,19521.55,19150.32,0.26017,0.0,11.23,Risky,-2.3973,12.2639,65.59,Yellow,refund_rate,-6.7283,anomaly_score,1.2542,"Score driven by refund_rate (increased risk, 6.73pts) and anomaly_score (reduced risk, 1.25pts).",0.5,9280.8125,1.0,0.7973,0.9189,refund_rate,-6.7283,anomaly_score,1.2542,"Score driven by refund_rate (increased risk, 6.73pts) and anomaly_score (reduced risk, 1.25pts).",1,HIGH
MID_0411,risky,24,56.20491619593362,0.5,0.5,40661.23,39895.67,0.27963,0.0,40.45,Risky,10.6777,-10.0596,56.13,Yellow,refund_rate,-9.3419,anomaly_score,-5.568,"Score driven by refund_rate (increased risk, 9.34pts) and anomaly_score (increased risk, 5.57pts).",0.5,19138.9675,1.0,0.8469,0.9388,refund_rate,-9.3419,anomaly_score,-5.568,"Score driven by refund_rate (increased risk, 9.34pts) and anomaly_score (increased risk, 5.57pts).",1,HIGH
MID_0412,risky,24,53.03547416770429,0.5,0.5,88682.23,87028.03,0.3132,0.0,42.87,Risky,10.6932,-10.0521,52.85,Yellow,refund_rate,-10.6703,anomaly_score,-6.7968,"Score driven by refund_rate (increased risk, 10.67pts) and anomaly_score (increased risk, 6.80pts).",0.5,41355.105,1.0,0.917,0.9668,refund_rate,-10.6703,anomaly_score,-6.7968,"Score driven by refund_rate (increased risk, 10.67pts) and anomaly_score (increased risk, 6.80pts).",1,HIGH
MID_0413,risky,24,43.330905723118576,0.5,0.5,262573.84,257685.5,0.30747,0.11198,34.85,Risky,4.697,-1.2469,43.33,Orange,refund_rate,-11.2991,anomaly_score,-6.1436,"Score driven by refund_rate (increased risk, 11.30pts) and anomaly_score (increased risk, 6.14pts).",0.5,122208.5575,0.9219,0.379,0.7047,refund_rate,-11.2991,anomaly_score,-6.1436,"Score driven by refund_rate (increased risk, 11.30pts) and anomaly_score (increased risk, 6.14pts).",1,HIGH
MID_0414,risky,24,52.8147174929485,0.5,0.5,67388.43,66104.31,0.23615,0.08696,27.2,Risky,4.5025,-0.653,52.9,Yellow,refund_rate,-7.1803,anomaly_score,-5.3424,"Score driven by refund_rate (increased risk, 7.18pts) and anomaly_score (increased risk, 5.34pts).",0.5,32103.065,1.0,0.3402,0.7361,refund_rate,-7.1803,anomaly_score,-5.3424,"Score driven by refund_rate (increased risk, 7.18pts) and anomaly_score (increased risk, 5.34pts).",1,HIGH
MID_0415,risky,24,41.12775920917943,0.5,0.5,107032.46,105057.28,0.329,0.12425,35.74,Risky,4.8042,-1.3531,41.13,Orange,refund_rate,-12.9351,anomaly_score,-6.2792,"Score driven by refund_rate (increased risk, 12.94pts) and anomaly_score (increased risk, 6.28pts).",0.5,49379.4075,1.0,0.4209,0.7684,refund_rate,-12.9351,anomaly_score,-6.2792,"Score driven by refund_rate (increased risk, 12.94pts) and anomaly_score (increased risk, 6.28pts).",1,HIGH
MID_0416,risky,24,69.64444462639528,0.5,0.5,0.0,0.0,0.23547,0.0,4.71,Risky,-2.6004,6.0786,69.62,Yellow,refund_rate,-6.1301,anomaly_score,3.2724,"Score driven by refund_rate (increased risk, 6.13pts) and anomaly_score (reduced risk, 3.27pts).",0.5,0.0,0.2102,0.1228,0.1752,refund_rate,-6.1301,anomaly_score,3.2724,"Score driven by refund_rate (increased risk, 6.13pts) and anomaly_score (reduced risk, 3.27pts).",0,LOW
MID_0417,risky,24,75.05083628433013,0.5,0.5,0.0,0.0,0.12663,0.0,5.32,Risky,-2.4299,3.8359,74.97,Green,anomaly_score,1.5617,refund_rate,1.1717,"Score driven by anomaly_score (reduced risk, 1.56pts) and refund_rate (reduced risk, 1.17pts).",0.5,0.0,0.3204,0.1071,0.2351,anomaly_score,1.5617,refund_rate,1.1717,"Score driven by anomaly_score (reduced risk, 1.56pts) and refund_rate (reduced risk, 1.17pts).",0,LOW
MID_0418,risky,24,45.22895220169911,0.5,0.5,83007.56,81455.42,0.29024,0.10879,34.63,Risky,4.7015,-1.1818,45.24,Orange,refund_rate,-10.4387,anomaly_score,-5.7521,"Score driven by refund_rate (increased risk, 10.44pts) and anomaly_score (increased risk, 5.75pts).",0.5,38803.3875,1.0,0.4174,0.767,refund_rate,-10.4387,anomaly_score,-5.7521,"Score driven by refund_rate (increased risk, 10.44pts) and anomaly_score (increased risk, 5.75pts).",1,HIGH
MID_0419,risky,24,73.84452833835107,0.5,0.5,0.0,0.0,0.16262,0.0,3.15,Risky,-3.3714,5.2058,73.87,Yellow,anomaly_score,1.8717,refund_x_chargeback,0.9464,"Score driven by anomaly_score (reduced risk, 1.87pts) and refund_x_chargeback (reduced risk, 0.95pts).",0.5,0.0,0.2931,0.112,0.2207,anomaly_score,1.8717,refund_x_chargeback,0.9464,"Score driven by anomaly_score (reduced risk, 1.87pts) and refund_x_chargeback (reduced risk, 0.95pts).",0,LOW
MID_0420,risky,24,74.00595101431409,0.5,0.5,0.0,0.0,0.15936,0.0,3.17,Risky,-3.3493,5.191,73.92,Yellow,anomaly_score,1.8779,refund_x_chargeback,0.9461,"Score driven by anomaly_score (reduced risk, 1.88pts) and refund_x_chargeback (reduced risk, 0.95pts).",0.5,0.0,1.0,0.2585,0.7034,anomaly_score,1.8779,refund_x_chargeback,0.9461,"Score driven by anomaly_score (reduced risk, 1.88pts) and refund_x_chargeback (reduced risk, 0.95pts).",1,HIGH
MID_0421,risky,24,73.77367487926634,0.5,0.5,0.0,0.0,0.16354,0.0,3.23,Risky,-3.3492,5.2452,73.75,Yellow,anomaly_score,1.8492,refund_x_chargeback,0.9466,"Score driven by anomaly_score (reduced risk, 1.85pts) and refund_x_chargeback (reduced risk, 0.95pts).",0.5,0.0,0.3025,0.1136,0.2269,anomaly_score,1.8492,refund_x_chargeback,0.9466,"Score driven by anomaly_score (reduced risk, 1.85pts) and refund_x_chargeback (reduced risk, 0.95pts).",0,LOW
MID_0422,risky,24,56.07922020309659,0.5,0.5,30171.01,29607.1,0.28659,0.0,40.15,Risky,10.6874,-10.0543,56.11,Yellow,refund_rate,-9.5895,anomaly_score,-5.5117,"Score driven by refund_rate (increased risk, 9.59pts) and anomaly_score (increased risk, 5.51pts).",0.5,14097.81,1.0,0.8589,0.9436,refund_rate,-9.5895,anomaly_score,-5.5117,"Score driven by refund_rate (increased risk, 9.59pts) and anomaly_score (increased risk, 5.51pts).",1,HIGH
MID_0423,risky,24,71.28028376682339,0.5,0.5,0.0,0.0,0.18622,0.0,7.73,Risky,-5.493,4.4978,71.02,Yellow,refund_rate,-4.2076,anomaly_score,1.9311,"Score driven by refund_rate (increased risk, 4.21pts) and anomaly_score (reduced risk, 1.93pts).",0.5,0.0,0.9059,0.1888,0.6191,refund_rate,-4.2076,anomaly_score,1.9311,"Score driven by refund_rate (increased risk, 4.21pts) and anomaly_score (reduced risk, 1.93pts).",1,HIGH
MID_0424,risky,24,71.9248712845348,0.5,0.5,0.0,0.0,0.19766,0.0,3.56,Risky,-2.7122,5.8023,71.92,Yellow,refund_rate,-4.5467,anomaly_score,3.3723,"Score driven by refund_rate (increased risk, 4.55pts) and anomaly_score (reduced risk, 3.37pts).",0.5,0.0,0.1002,0.082,0.0929,refund_rate,-4.5467,anomaly_score,3.3723,"Score driven by refund_rate (increased risk, 4.55pts) and anomaly_score (reduced risk, 3.37pts).",0,LOW
MID_0425,risky,24,54.34529169013561,0.5,0.5,111419.53,109275.11,0.21228,0.07611,29.71,Risky,4.3881,-0.4915,54.44,Yellow,refund_rate,-6.3558,anomaly_score,-5.7244,"Score driven by refund_rate (increased risk, 6.36pts) and anomaly_score (increased risk, 5.72pts).",0.5,53610.5325,1.0,0.3673,0.7469,refund_rate,-6.3558,anomaly_score,-5.7244,"Score driven by refund_rate (increased risk, 6.36pts) and anomaly_score (increased risk, 5.72pts).",1,HIGH
MID_0426,risky,24,43.3977845959133,0.5,0.5,212178.0,208208.3,0.31269,0.11275,34.19,Risky,4.7385,-1.2607,43.46,Orange,refund_rate,-11.2737,anomaly_score,-5.9915,"Score driven by refund_rate (increased risk, 11.27pts) and anomaly_score (increased risk, 5.99pts).",0.5,99242.5475,1.0,0.4333,0.7733,refund_rate,-11.2737,anomaly_score,-5.9915,"Score driven by refund_rate (increased risk, 11.27pts) and anomaly_score (increased risk, 5.99pts).",1,HIGH
MID_0427,risky,24,63.16941986303024,0.5,0.5,0.0,0.0,0.33365,0.0,9.57,Risky,-2.0099,7.817,63.17,Yellow,refund_rate,-10.0656,anomaly_score,1.6754,"Score driven by refund_rate (increased risk, 10.07pts) and anomaly_score (reduced risk, 1.68pts).",0.5,0.0,0.018,0.0968,0.0495,refund_rate,-10.0656,anomaly_score,1.6754,"Score driven by refund_rate (increased risk, 10.07pts) and anomaly_score (reduced risk, 1.68pts).",0,LOW
MID_0428,risky,24,55.59901055307669,0.5,0.5,40022.95,39272.26,0.29031,0.0,40.62,Risky,10.6805,-10.0575,55.63,Yellow,refund_rate,-9.7408,anomaly_score,-5.7407,"Score driven by refund_rate (increased risk, 9.74pts) and anomaly_score (increased risk, 5.74pts).",0.5,18767.295,1.0,0.8833,0.9533,refund_rate,-9.7408,anomaly_score,-5.7407,"Score driven by refund_rate (increased risk, 9.74pts) and anomaly_score (increased risk, 5.74pts).",1,HIGH
MID_0429,risky,24,56.37034056893684,0.5,0.5,213700.63,209581.74,0.20523,0.07397,23.77,Risky,4.3101,-0.3631,56.47,Yellow,refund_rate,-5.6046,anomaly_score,-4.4044,"Score driven by refund_rate (increased risk, 5.60pts) and anomaly_score (increased risk, 4.40pts).",0.5,102972.375,1.0,0.3245,0.7298,refund_rate,-5.6046,anomaly_score,-4.4044,"Score driven by refund_rate (increased risk, 5.60pts) and anomaly_score (increased risk, 4.40pts).",1,HIGH
MID_0430,risky,24,43.06558227731746,0.5,0.5,76155.49,74739.07,0.30579,0.11749,36.23,Risky,4.7031,-1.1868,42.99,Orange,refund_rate,-11.5829,anomaly_score,-6.1982,"Score driven by refund_rate (increased risk, 11.58pts) and anomaly_score (increased risk, 6.20pts).",0.5,35410.575,1.0,0.4454,0.7782,refund_rate,-11.5829,anomaly_score,-6.1982,"Score driven by refund_rate (increased risk, 11.58pts) and anomaly_score (increased risk, 6.20pts).",1,HIGH
MID_0431,risky,24,69.84741783664873,0.5,0.5,18734.12,18371.5,0.19002,0.0,10.16,Risky,-1.7459,14.7469,69.83,Yellow,refund_rate,-4.2208,anomaly_score,1.2713,"Score driven by refund_rate (increased risk, 4.22pts) and anomaly_score (reduced risk, 1.27pts).",0.5,9065.4025,1.0,0.4785,0.7914,refund_rate,-4.2208,anomaly_score,1.2713,"Score driven by refund_rate (increased risk, 4.22pts) and anomaly_score (reduced risk, 1.27pts).",1,HIGH
MID_0432,risky,24,31.12656821740407,0.5,0.5,35995.53,35346.38,0.39912,0.14982,48.16,Risky,4.9763,-1.5767,31.01,Orange,refund_rate,-15.9654,chargeback_rate,-9.7456,"Score driven by refund_rate (increased risk, 15.97pts) and chargeback_rate (increased risk, 9.75pts).",0.5,16228.805,0.2937,0.4308,0.3485,refund_rate,-15.9654,chargeback_rate,-9.7456,"Score driven by refund_rate (increased risk, 15.97pts) and chargeback_rate (increased risk, 9.75pts).",1,HIGH
MID_0433,risky,24,74.71208528074814,0.5,0.5,0.0,0.0,0.13651,0.0,4.75,Risky,-2.4198,3.8331,74.68,Yellow,anomaly_score,1.5932,refund_x_chargeback,0.9749,"Score driven by anomaly_score (reduced risk, 1.59pts) and refund_x_chargeback (reduced risk, 0.97pts).",0.5,0.0,0.8944,0.1829,0.6098,anomaly_score,1.5932,refund_x_chargeback,0.9749,"Score driven by anomaly_score (reduced risk, 1.59pts) and refund_x_chargeback (reduced risk, 0.97pts).",1,HIGH
MID_0434,risky,24,73.5099525011106,0.5,0.5,0.0,0.0,0.16816,0.0,3.32,Risky,-3.2015,5.4527,73.57,Yellow,anomaly_score,1.7846,refund_x_chargeback,0.9466,"Score driven by anomaly_score (reduced risk, 1.78pts) and refund_x_chargeback (reduced risk, 0.95pts).",0.5,0.0,0.5133,0.1423,0.3649,anomaly_score,1.7846,refund_x_chargeback,0.9466,"Score driven by anomaly_score (reduced risk, 1.78pts) and refund_x_chargeback (reduced risk, 0.95pts).",0,MEDIUM
MID_0435,risky,24,73.71310739271438,0.5,0.5,0.0,0.0,0.16472,0.0,3.23,Risky,-3.3452,5.2629,73.71,Yellow,anomaly_score,1.8346,refund_x_chargeback,0.9466,"Score driven by anomaly_score (reduced risk, 1.83pts) and refund_x_chargeback (reduced risk, 0.95pts).",0.5,0.0,0.2174,0.0988,0.17,anomaly_score,1.8346,refund_x_chargeback,0.9466,"Score driven by anomaly_score (reduced risk, 1.83pts) and refund_x_chargeback (reduced risk, 0.95pts).",0,LOW
MID_0436,risky,24,63.91375853494081,0.5,0.5,0.0,0.0,0.32381,0.0,8.76,Risky,-2.0232,7.8041,63.88,Yellow,refund_rate,-9.5212,anomaly_score,1.9159,"Score driven by refund_rate (increased risk, 9.52pts) and anomaly_score (reduced risk, 1.92pts).",0.5,0.0,0.0116,0.0806,0.0392,refund_rate,-9.5212,anomaly_score,1.9159,"Score driven by refund_rate (increased risk, 9.52pts) and anomaly_score (reduced risk, 1.92pts).",0,LOW
MID_0437,risky,24,66.6096264545175,0.5,0.5,0.0,0.0,0.27359,0.0,8.36,Risky,-2.1592,7.6454,66.65,Yellow,refund_rate,-7.1901,anomaly_score,2.2581,"Score driven by refund_rate (increased risk, 7.19pts) and anomaly_score (reduced risk, 2.26pts).",0.5,0.0,0.9672,0.234,0.6739,refund_rate,-7.1901,anomaly_score,2.2581,"Score driven by refund_rate (increased risk, 7.19pts) and anomaly_score (reduced risk, 2.26pts).",1,HIGH
MID_0438,risky,24,23.736194527463837,0.5,0.5,127385.88,125133.56,0.45842,0.17448,52.43,Risky,4.9907,-1.5819,23.98,Red,refund_rate,-18.1277,chargeback_rate,-11.3526,"Score driven by refund_rate (increased risk, 18.13pts) and chargeback_rate (increased risk, 11.35pts).",0.5,56308.065,0.1928,0.4577,0.2988,refund_rate,-18.1277,chargeback_rate,-11.3526,"Score driven by refund_rate (increased risk, 18.13pts) and chargeback_rate (increased risk, 11.35pts).",1,CRITICAL
MID_0439,risky,24,46.41233857363248,0.5,0.5,135310.36,132760.6,0.28137,0.10562,33.24,Risky,4.6667,-1.0745,46.4,Orange,refund_rate,-9.7188,anomaly_score,-5.7124,"Score driven by refund_rate (increased risk, 9.72pts) and anomaly_score (increased risk, 5.71pts).",0.5,63743.9075,1.0,0.4096,0.7638,refund_rate,-9.7188,anomaly_score,-5.7124,"Score driven by refund_rate (increased risk, 9.72pts) and anomaly_score (increased risk, 5.71pts).",1,HIGH
MID_0440,risky,24,64.35117780342729,0.5,0.5,0.0,0.0,0.31759,0.0,8.36,Risky,-2.0335,7.7931,64.36,Yellow,refund_rate,-9.3565,anomaly_score,2.173,"Score driven by refund_rate (increased risk, 9.36pts) and anomaly_score (reduced risk, 2.17pts).",0.5,0.0,0.3672,0.1893,0.296,refund_rate,-9.3565,anomaly_score,2.173,"Score driven by refund_rate (increased risk, 9.36pts) and anomaly_score (reduced risk, 2.17pts).",0,LOW
