merchant_id,week,segment,umap_x,umap_y,cluster_raw,cluster_label
MID_0413,12,risky,8.9646,2.9199,3,Risky
MID_0413,13,risky,9.2524,3.6542,3,Risky
MID_0413,14,risky,8.2259,-2.4879,1,Risky
MID_0413,15,risky,6.1306,-3.2479,1,Risky
MID_0413,16,risky,6.501,-3.448,1,Risky
MID_0413,17,risky,6.5446,-3.9155,1,Risky
MID_0413,18,risky,5.0863,-6.9542,1,Risky
MID_0413,19,risky,10.9306,8.5747,3,Risky
MID_0413,20,risky,9.8419,2.8675,3,Risky
MID_0413,21,risky,9.8608,3.2557,3,Risky
MID_0413,22,risky,4.2813,-6.7781,1,Risky
MID_0413,23,risky,-7.92,-5.6206,4,Healthy
MID_0413,24,risky,10.0052,2.982,3,Risky
MID_0414,1,risky,0.9291,9.1805,2,Healthy
MID_0414,2,risky,0.911,9.1938,2,Healthy
MID_0414,3,risky,-2.7371,-1.3084,4,Healthy
MID_0414,4,risky,-2.1802,-1.5111,4,Healthy
MID_0414,5,risky,-2.1922,-1.4604,4,Healthy
MID_0414,6,risky,-2.8729,-1.3159,4,Healthy
MID_0414,7,risky,-2.6022,-0.9885,4,Healthy
MID_0414,8,risky,-2.4701,-2.1126,4,Healthy
MID_0414,9,risky,-1.8836,1.1404,4,Healthy
MID_0414,10,risky,-4.1054,-6.0801,4,Healthy
MID_0414,11,risky,11.255,7.562,3,Risky
MID_0414,12,risky,8.7141,2.5503,3,Risky
MID_0414,13,risky,8.7735,3.6762,3,Risky
MID_0414,14,risky,8.5465,-2.0525,1,Risky
MID_0414,15,risky,5.6506,-3.2242,1,Risky
MID_0414,16,risky,5.7154,-3.9524,1,Risky
MID_0414,17,risky,6.2684,-4.311,1,Risky
MID_0414,18,risky,5.3539,-7.176,1,Risky
MID_0414,19,risky,11.1781,8.3468,3,Risky
MID_0414,20,risky,9.5357,2.6482,3,Risky
MID_0414,21,risky,9.2014,3.513,3,Risky
MID_0414,22,risky,0.6077,-8.6835,1,Risky
MID_0414,23,risky,11.2765,8.4789,3,Risky
MID_0414,24,risky,9.6199,2.6796,3,Risky
MID_0415,1,risky,1.3289,11.8267,2,Healthy
MID_0415,2,risky,1.3094,11.8397,2,Healthy
MID_0415,3,risky,-4.1044,-1.0814,4,Healthy
MID_0415,4,risky,-4.548,-2.9185,4,Healthy
MID_0415,5,risky,-4.3883,-2.9046,4,Healthy
MID_0415,6,risky,-4.6126,-2.9175,4,Healthy
MID_0415,7,risky,-4.3842,-2.8976,4,Healthy
MID_0415,8,risky,-4.407,-2.9569,4,Healthy
MID_0415,9,risky,8.5216,3.1401,3,Risky
MID_0415,10,risky,-1.3547,13.9759,2,Healthy
MID_0415,11,risky,10.8282,7.731,3,Risky
MID_0415,12,risky,9.2355,3.1355,3,Risky
MID_0415,13,risky,9.4441,3.431,3,Risky
MID_0415,14,risky,7.9542,-2.6578,1,Risky
MID_0415,15,risky,6.3792,-3.3141,1,Risky
MID_0415,16,risky,6.5812,-3.4546,1,Risky
MID_0415,17,risky,6.6267,-3.6015,1,Risky
MID_0415,18,risky,4.8399,-6.8399,1,Risky
MID_0415,19,risky,-7.6826,-5.3845,4,Healthy
MID_0415,20,risky,10.0822,3.0307,3,Risky
MID_0415,21,risky,9.8859,3.258,3,Risky
MID_0415,22,risky,4.2942,-6.788,1,Risky
MID_0415,23,risky,-7.8534,-5.5534,4,Healthy
MID_0415,24,risky,10.1169,3.1048,3,Risky
MID_0416,1,risky,1.4726,11.4577,2,Healthy
MID_0416,2,risky,1.4665,11.4413,2,Healthy
MID_0416,3,risky,-4.0753,-1.1096,4,Healthy
MID_0416,4,risky,-4.2825,-2.8954,4,Healthy
MID_0416,5,risky,-4.0829,-2.7926,4,Healthy
MID_0416,6,risky,-4.0979,-2.6491,4,Healthy
MID_0416,7,risky,-4.2256,-2.9151,4,Healthy
MID_0416,8,risky,-4.1668,-2.7545,4,Healthy
MID_0416,9,risky,8.5458,3.0658,3,Risky
MID_0416,10,risky,-3.8336,-6.392,4,Healthy
MID_0416,11,risky,10.7543,7.7609,3,Risky
MID_0416,12,risky,9.0982,3.0114,3,Risky
MID_0416,13,risky,9.3252,3.5847,3,Risky
MID_0416,14,risky,8.2026,-2.5019,1,Risky
MID_0416,15,risky,6.4046,-3.2814,1,Risky
MID_0416,16,risky,6.3149,-3.5549,1,Risky
MID_0416,17,risky,14.9435,3.9429,3,Risky
MID_0416,18,risky,11.9748,2.4096,3,Risky
MID_0416,19,risky,8.0952,-5.236,1,Risky
MID_0416,20,risky,8.6918,-4.35,1,Risky
MID_0416,21,risky,-1.4721,-7.5406,1,Risky
MID_0416,22,risky,-1.4695,-7.5462,1,Risky
MID_0416,23,risky,-1.444,-7.5714,1,Risky
MID_0416,24,risky,-1.4707,-7.5466,1,Risky
MID_0417,1,risky,0.8445,9.2448,2,Healthy
MID_0417,2,risky,0.8424,9.2624,2,Healthy
MID_0417,3,risky,-3.2654,-1.3438,4,Healthy
MID_0417,4,risky,-2.4188,-1.1012,4,Healthy
MID_0417,5,risky,-1.9496,-1.1326,4,Healthy
MID_0417,6,risky,-1.8298,-1.2469,4,Healthy
MID_0417,7,risky,-1.7823,-1.2375,4,Healthy
MID_0417,8,risky,-1.683,-1.1234,4,Healthy
MID_0417,9,risky,-2.2431,0.7608,4,Healthy
MID_0417,10,risky,-4.1047,-6.072,4,Healthy
MID_0417,11,risky,11.2921,7.5647,3,Risky
MID_0417,12,risky,8.6312,2.6252,3,Risky
MID_0417,13,risky,8.6588,3.5092,3,Risky
MID_0417,14,risky,15.3478,4.038,3,Risky
MID_0417,15,risky,12.4971,2.4596,3,Risky
MID_0417,16,risky,13.3149,6.3027,3,Risky
MID_0417,17,risky,1.1886,15.7069,2,Healthy
MID_0417,18,risky,10.5213,-1.734,3,Risky
MID_0417,19,risky,10.5221,-1.7349,3,Risky
MID_0417,20,risky,10.4023,-1.827,3,Risky
MID_0417,21,risky,10.3866,-1.8395,3,Risky
MID_0417,22,risky,10.3881,-1.8396,3,Risky
MID_0417,23,risky,10.3798,-1.8438,3,Risky
MID_0417,24,risky,10.3927,-1.8392,3,Risky
MID_0418,1,risky,1.184,11.2889,2,Healthy
MID_0418,2,risky,1.2101,11.2642,2,Healthy
MID_0418,3,risky,-3.9495,-1.1901,4,Healthy
MID_0418,4,risky,-3.9822,-2.819,4,Healthy
MID_0418,5,risky,-3.8254,-2.4432,4,Healthy
MID_0418,6,risky,-3.8355,-2.7017,4,Healthy
MID_0418,7,risky,-3.8186,-2.4328,4,Healthy
MID_0418,8,risky,-3.8163,-2.7111,4,Healthy
MID_0418,9,risky,8.2317,3.1335,3,Risky
MID_0418,10,risky,-3.8163,-6.4145,4,Healthy
MID_0418,11,risky,10.8694,7.6951,3,Risky
MID_0418,12,risky,8.9336,2.8619,3,Risky
MID_0418,13,risky,9.1811,3.7157,3,Risky
MID_0418,14,risky,8.2496,-2.4607,1,Risky
MID_0418,15,risky,6.0988,-3.2293,1,Risky
MID_0418,16,risky,6.2732,-3.6227,1,Risky
MID_0418,17,risky,6.5743,-3.9257,1,Risky
MID_0418,18,risky,5.166,-7.0103,1,Risky
MID_0418,19,risky,10.9809,8.5593,3,Risky
MID_0418,20,risky,9.7777,2.8119,3,Risky
MID_0418,21,risky,9.7572,3.297,3,Risky
MID_0418,22,risky,4.2288,-6.8241,1,Risky
MID_0418,23,risky,-7.9509,-5.6514,4,Healthy
MID_0418,24,risky,10.054,2.993,3,Risky
MID_0419,1,risky,1.3134,9.5154,2,Healthy
MID_0419,2,risky,1.8273,9.3001,2,Healthy
MID_0419,3,risky,-3.455,-1.372,4,Healthy
MID_0419,4,risky,-2.5562,-1.9251,4,Healthy
MID_0419,5,risky,-2.2585,-1.6712,4,Healthy
MID_0419,6,risky,-2.2978,-1.738,4,Healthy
MID_0419,7,risky,-2.5009,-1.7506,4,Healthy
MID_0419,8,risky,-2.6234,-1.9138,4,Healthy
MID_0419,9,risky,-1.9843,1.0402,4,Healthy
MID_0419,10,risky,-4.1004,-6.0791,4,Healthy
MID_0419,11,risky,11.0802,7.6168,3,Risky
MID_0419,12,risky,8.8019,2.5877,3,Risky
MID_0419,13,risky,8.7753,3.6598,3,Risky
MID_0419,14,risky,8.5341,-2.1659,1,Risky
MID_0419,15,risky,5.6769,-3.2141,1,Risky
MID_0419,16,risky,5.6917,-3.9841,1,Risky
MID_0419,17,risky,15.3514,3.9067,3,Risky
MID_0419,18,risky,12.4577,2.464,3,Risky
MID_0419,19,risky,13.3327,6.2763,3,Risky
MID_0419,20,risky,1.2185,15.6718,2,Healthy
MID_0419,21,risky,-4.7507,15.3785,0,Healthy
MID_0419,22,risky,-4.7575,15.3689,0,Healthy
MID_0419,23,risky,-2.045,-6.8174,1,Risky
MID_0419,24,risky,-2.1042,-6.7409,1,Risky
MID_0420,1,risky,-2.819,-2.0435,4,Healthy
MID_0420,2,risky,-2.879,-2.0466,4,Healthy
MID_0420,3,risky,-2.1878,-1.6622,4,Healthy
MID_0420,4,risky,-2.5914,-1.9558,4,Healthy
MID_0420,5,risky,-2.2345,-1.6131,4,Healthy
MID_0420,6,risky,-2.2818,-1.7369,4,Healthy
MID_0420,7,risky,-2.2879,-1.7524,4,Healthy
MID_0420,8,risky,-2.0972,-1.6348,4,Healthy
MID_0420,9,risky,-2.0348,1.0274,4,Healthy
MID_0420,10,risky,-3.9972,-6.1999,4,Healthy
MID_0420,11,risky,11.1608,7.5582,3,Risky
MID_0420,12,risky,8.774,2.6098,3,Risky
MID_0420,13,risky,8.8006,3.6883,3,Risky
MID_0420,14,risky,8.5284,-2.098,1,Risky
MID_0420,15,risky,5.6981,-3.2001,1,Risky
MID_0420,16,risky,15.376,3.9598,3,Risky
MID_0420,17,risky,12.4515,2.4665,3,Risky
MID_0420,18,risky,13.3316,6.2779,3,Risky
MID_0420,19,risky,1.2189,15.6721,2,Healthy
MID_0420,20,risky,-4.7415,15.3888,0,Healthy
MID_0420,21,risky,-4.7569,15.3703,0,Healthy
MID_0420,22,risky,-2.0592,-6.7945,1,Risky
MID_0420,23,risky,-2.1357,-6.686,1,Risky
MID_0420,24,risky,-2.146,-6.6655,1,Risky
MID_0421,1,risky,0.9302,9.3673,2,Healthy
MID_0421,2,risky,0.8793,9.4296,2,Healthy
MID_0421,3,risky,-3.5838,-1.4062,4,Healthy
MID_0421,4,risky,-2.7283,-1.0781,4,Healthy
MID_0421,5,risky,-2.9585,-1.4282,4,Healthy
MID_0421,6,risky,-2.9945,-1.5336,4,Healthy
MID_0421,7,risky,-2.292,-1.8824,4,Healthy
MID_0421,8,risky,-2.7813,-1.1918,4,Healthy
MID_0421,9,risky,-1.9683,1.0206,4,Healthy
MID_0421,10,risky,-3.9691,-6.2451,4,Healthy
MID_0421,11,risky,11.115,7.6072,3,Risky
MID_0421,12,risky,8.8282,2.6133,3,Risky
MID_0421,13,risky,8.7896,3.6855,3,Risky
MID_0421,14,risky,8.4372,-2.2998,1,Risky
MID_0421,15,risky,15.3715,3.9699,3,Risky
MID_0421,16,risky,12.4336,2.5128,3,Risky
MID_0421,17,risky,13.38,6.2159,3,Risky
MID_0421,18,risky,8.9852,-4.0531,1,Risky
MID_0421,19,risky,-4.7354,15.3983,0,Healthy
MID_0421,20,risky,-4.7307,15.4006,0,Healthy
MID_0421,21,risky,-1.9646,-6.9199,1,Risky
MID_0421,22,risky,-2.0188,-6.8499,1,Risky
MID_0421,23,risky,-2.0324,-6.8323,1,Risky
MID_0421,24,risky,-2.0699,-6.7874,1,Risky
MID_0422,1,risky,1.4563,11.4289,2,Healthy
MID_0422,2,risky,1.484,11.4417,2,Healthy
MID_0422,3,risky,-3.9668,-1.1804,4,Healthy
MID_0422,4,risky,-4.0619,-2.6421,4,Healthy
MID_0422,5,risky,-4.0843,-2.8162,4,Healthy
MID_0422,6,risky,-3.9644,-2.7851,4,Healthy
MID_0422,7,risky,-3.8166,-2.3329,4,Healthy
MID_0422,8,risky,-4.0371,-2.8463,4,Healthy
MID_0422,9,risky,8.3247,3.138,3,Risky
MID_0422,10,risky,-3.8277,-6.3999,4,Healthy
MID_0422,11,risky,10.8323,7.7159,3,Risky
MID_0422,12,risky,8.9381,2.8871,3,Risky
MID_0422,13,risky,9.2418,3.6905,3,Risky
MID_0422,14,risky,8.2609,-2.4511,1,Risky
MID_0422,15,risky,6.1197,-3.2468,1,Risky
MID_0422,16,risky,6.3528,-3.5907,1,Risky
MID_0422,17,risky,6.5843,-3.8584,1,Risky
MID_0422,18,risky,5.106,-6.9653,1,Risky
MID_0422,19,risky,10.9059,8.5794,3,Risky
MID_0422,20,risky,9.8369,2.844,3,Risky
MID_0422,21,risky,9.8557,3.2515,3,Risky
MID_0422,22,risky,4.2438,-6.8114,1,Risky
MID_0422,23,risky,-7.9422,-5.6432,4,Healthy
MID_0422,24,risky,14.9567,4.1382,3,Risky
MID_0423,1,risky,0.5228,8.6461,2,Healthy
MID_0423,2,risky,1.2031,8.4755,2,Healthy
MID_0423,3,risky,-1.918,-0.8426,4,Healthy
MID_0423,4,risky,-1.9062,-0.5106,4,Healthy
MID_0423,5,risky,-1.8745,-0.859,4,Healthy
MID_0423,6,risky,-1.9264,-0.5851,4,Healthy
MID_0423,7,risky,-2.029,-0.6802,4,Healthy
MID_0423,8,risky,-2.0073,-0.5909,4,Healthy
MID_0423,9,risky,-2.1151,1.2228,4,Healthy
MID_0423,10,risky,-4.162,-6.013,4,Healthy
MID_0423,11,risky,11.3978,7.5562,3,Risky
MID_0423,12,risky,8.581,2.5766,3,Risky
MID_0423,13,risky,8.5424,3.4226,3,Risky
MID_0423,14,risky,8.6357,-1.9212,1,Risky
MID_0423,15,risky,5.5931,-3.2955,1,Risky
MID_0423,16,risky,5.667,-4.0535,1,Risky
MID_0423,17,risky,5.9399,-4.4595,1,Risky
MID_0423,18,risky,5.4281,-7.2337,1,Risky
MID_0423,19,risky,11.2125,8.2751,3,Risky
MID_0423,20,risky,9.3324,2.7421,3,Risky
MID_0423,21,risky,15.136,4.2994,3,Risky
MID_0423,22,risky,12.4372,2.4736,3,Risky
MID_0423,23,risky,13.3332,6.2666,3,Risky
MID_0423,24,risky,8.9097,-4.139,1,Risky
MID_0424,1,risky,1.1701,11.2635,2,Healthy
MID_0424,2,risky,1.1628,11.275,2,Healthy
MID_0424,3,risky,-3.8916,-1.2086,4,Healthy
MID_0424,4,risky,-3.7899,-2.6812,4,Healthy
MID_0424,5,risky,-3.8291,-2.6289,4,Healthy
MID_0424,6,risky,-3.778,-2.6928,4,Healthy
MID_0424,7,risky,-3.553,-2.0787,4,Healthy
MID_0424,8,risky,-3.7657,-2.2358,4,Healthy
MID_0424,9,risky,8.2169,3.1486,3,Risky
MID_0424,10,risky,-3.8243,-6.4019,4,Healthy
MID_0424,11,risky,10.8946,7.6707,3,Risky
MID_0424,12,risky,8.9699,2.8801,3,Risky
MID_0424,13,risky,9.192,3.7149,3,Risky
MID_0424,14,risky,8.2675,-2.4532,1,Risky
MID_0424,15,risky,15.2685,4.006,3,Risky
MID_0424,16,risky,12.0709,2.432,3,Risky
MID_0424,17,risky,8.1007,-5.2301,1,Risky
MID_0424,18,risky,8.8093,-4.2406,1,Risky
MID_0424,19,risky,-1.5423,-7.4786,1,Risky
MID_0424,20,risky,-1.5514,-7.465,1,Risky
MID_0424,21,risky,-1.5892,-7.4076,1,Risky
MID_0424,22,risky,-1.5996,-7.3935,1,Risky
MID_0424,23,risky,-1.6025,-7.3887,1,Risky
MID_0424,24,risky,-1.6179,-7.3659,1,Risky
MID_0425,1,risky,0.5319,8.6583,2,Healthy
MID_0425,2,risky,0.5195,8.5209,2,Healthy
MID_0425,3,risky,-1.7426,-0.5699,4,Healthy
MID_0425,4,risky,-1.5622,-0.8434,4,Healthy
MID_0425,5,risky,-1.5211,-0.8581,4,Healthy
MID_0425,6,risky,-1.2958,-0.7146,4,Healthy
MID_0425,7,risky,-1.0446,-0.4232,4,Healthy
MID_0425,8,risky,-2.0895,-0.385,4,Healthy
MID_0425,9,risky,-2.1784,1.22,4,Healthy
MID_0425,10,risky,-4.2045,-5.9586,4,Healthy
MID_0425,11,risky,11.4145,7.6322,3,Risky
MID_0425,12,risky,8.4854,2.6307,3,Risky
MID_0425,13,risky,8.5074,3.4039,3,Risky
MID_0425,14,risky,8.6403,-1.9058,1,Risky
MID_0425,15,risky,5.4692,-3.3982,1,Risky
MID_0425,16,risky,5.5915,-4.0153,1,Risky
MID_0425,17,risky,5.9371,-4.4358,1,Risky
MID_0425,18,risky,5.4306,-7.2289,1,Risky
MID_0425,19,risky,11.2604,8.2466,3,Risky
MID_0425,20,risky,9.2493,2.7434,3,Risky
MID_0425,21,risky,9.1148,3.3039,3,Risky
MID_0425,22,risky,0.5997,-8.6914,1,Risky
MID_0425,23,risky,11.2988,8.4633,3,Risky
MID_0425,24,risky,9.4661,2.6589,3,Risky
MID_0426,1,risky,1.6407,10.0114,2,Healthy
MID_0426,2,risky,1.8948,9.3927,2,Healthy
MID_0426,3,risky,-3.6775,-1.3121,4,Healthy
MID_0426,4,risky,-3.0418,-2.3781,4,Healthy
MID_0426,5,risky,-3.0269,-2.3241,4,Healthy
MID_0426,6,risky,-3.4832,-1.9908,4,Healthy
MID_0426,7,risky,-3.4926,-1.9802,4,Healthy
MID_0426,8,risky,-3.3889,-1.8975,4,Healthy
MID_0426,9,risky,8.217,3.1458,3,Risky
MID_0426,10,risky,-3.8326,-6.3963,4,Healthy
MID_0426,11,risky,10.765,7.7559,3,Risky
MID_0426,12,risky,8.9609,2.8947,3,Risky
MID_0426,13,risky,9.1796,3.6957,3,Risky
MID_0426,14,risky,8.2272,-2.4806,1,Risky
MID_0426,15,risky,6.1161,-3.2231,1,Risky
MID_0426,16,risky,6.2535,-3.61,1,Risky
MID_0426,17,risky,6.5753,-3.7966,1,Risky
MID_0426,18,risky,5.0975,-6.9649,1,Risky
MID_0426,19,risky,10.8284,8.4481,3,Risky
MID_0426,20,risky,9.8719,2.8838,3,Risky
MID_0426,21,risky,9.8108,3.2559,3,Risky
MID_0426,22,risky,4.246,-6.8113,1,Risky
MID_0426,23,risky,-7.9242,-5.6255,4,Healthy
MID_0426,24,risky,10.0325,3.0151,3,Risky
MID_0427,1,risky,1.3556,12.8864,2,Healthy
MID_0427,2,risky,1.3776,12.868,2,Healthy
MID_0427,3,risky,-4.2434,-0.9533,4,Healthy
MID_0427,4,risky,-5.477,-3.0884,4,Healthy
MID_0427,5,risky,-5.4163,-3.1562,4,Healthy
MID_0427,6,risky,-5.4625,-3.1022,4,Healthy
MID_0427,7,risky,-5.428,-3.0926,4,Healthy
MID_0427,8,risky,-5.4301,-3.0814,4,Healthy
MID_0427,9,risky,9.4875,3.2757,3,Risky
MID_0427,10,risky,-1.3286,13.9496,2,Healthy
MID_0427,11,risky,-7.6358,-5.3332,4,Healthy
MID_0427,12,risky,9.9405,3.3296,3,Risky
MID_0427,13,risky,9.9435,3.3362,3,Risky
MID_0427,14,risky,7.1722,-3.0722,1,Risky
MID_0427,15,risky,7.0402,-3.1596,1,Risky
MID_0427,16,risky,6.9528,-3.237,1,Risky
MID_0427,17,risky,6.9481,-3.2529,1,Risky
MID_0427,18,risky,14.8839,3.9641,3,Risky
MID_0427,19,risky,-8.4863,-3.1697,4,Healthy
MID_0427,20,risky,-10.9243,0.6958,4,Healthy
MID_0427,21,risky,8.5238,-4.5179,1,Risky
MID_0427,22,risky,-2.0678,16.5768,0,Healthy
MID_0427,23,risky,-2.0667,16.578,0,Healthy
MID_0427,24,risky,-2.0765,16.5686,0,Healthy
MID_0428,1,risky,1.1979,11.2934,2,Healthy
MID_0428,2,risky,1.0197,11.1587,2,Healthy
MID_0428,3,risky,-4.0232,-1.1481,4,Healthy
MID_0428,4,risky,-3.763,-2.2308,4,Healthy
MID_0428,5,risky,-3.8172,-2.7456,4,Healthy
MID_0428,6,risky,-3.7614,-2.7292,4,Healthy
MID_0428,7,risky,-3.9022,-2.714,4,Healthy
MID_0428,8,risky,-3.7692,-2.738,4,Healthy
MID_0428,9,risky,8.2263,3.1285,3,Risky
MID_0428,10,risky,-3.8309,-6.3964,4,Healthy
MID_0428,11,risky,10.9515,7.7147,3,Risky
MID_0428,12,risky,8.9608,2.8891,3,Risky
MID_0428,13,risky,9.1428,3.7178,3,Risky
MID_0428,14,risky,8.2607,-2.461,1,Risky
MID_0428,15,risky,6.1187,-3.2284,1,Risky
MID_0428,16,risky,6.3128,-3.6057,1,Risky
MID_0428,17,risky,6.587,-3.812,1,Risky
MID_0428,18,risky,5.0103,-6.9256,1,Risky
MID_0428,19,risky,10.9613,8.5602,3,Risky
MID_0428,20,risky,9.8524,2.8241,3,Risky
MID_0428,21,risky,9.8528,3.2781,3,Risky
MID_0428,22,risky,4.2504,-6.8086,1,Risky
MID_0428,23,risky,-7.9524,-5.6541,4,Healthy
MID_0428,24,risky,14.9539,4.1329,3,Risky
MID_0429,1,risky,0.8275,8.8874,2,Healthy
MID_0429,2,risky,1.1897,7.728,2,Healthy
MID_0429,3,risky,-1.5753,-0.757,4,Healthy
MID_0429,4,risky,-1.579,-0.6807,4,Healthy
MID_0429,5,risky,-2.084,-0.6234,4,Healthy
MID_0429,6,risky,-1.5322,-0.6619,4,Healthy
MID_0429,7,risky,-2.3098,-0.5039,4,Healthy
MID_0429,8,risky,-1.6554,-0.6255,4,Healthy
MID_0429,9,risky,-2.2431,0.8941,4,Healthy
MID_0429,10,risky,-4.215,-5.9422,4,Healthy
MID_0429,11,risky,11.4391,7.6092,3,Risky
MID_0429,12,risky,8.5053,2.6054,3,Risky
MID_0429,13,risky,8.4749,3.331,3,Risky
MID_0429,14,risky,8.6425,-1.9113,1,Risky
MID_0429,15,risky,5.4664,-3.3965,1,Risky
MID_0429,16,risky,5.6345,-4.0687,1,Risky
MID_0429,17,risky,5.8661,-4.3895,1,Risky
MID_0429,18,risky,5.441,-7.241,1,Risky
MID_0429,19,risky,11.3059,8.2084,3,Risky
MID_0429,20,risky,9.221,2.6957,3,Risky
MID_0429,21,risky,8.9709,3.5486,3,Risky
MID_0429,22,risky,0.5955,-8.6928,1,Risky
MID_0429,23,risky,11.2876,8.4625,3,Risky
MID_0429,24,risky,9.3387,2.7213,3,Risky
MID_0430,1,risky,1.2663,11.8885,2,Healthy
MID_0430,2,risky,1.2291,11.8906,2,Healthy
MID_0430,3,risky,-4.1082,-1.0818,4,Healthy
MID_0430,4,risky,-4.2527,-2.8573,4,Healthy
MID_0430,5,risky,-4.1614,-2.6984,4,Healthy
MID_0430,6,risky,-4.2606,-2.9324,4,Healthy
MID_0430,7,risky,-4.1027,-2.787,4,Healthy
MID_0430,8,risky,-4.258,-2.9295,4,Healthy
MID_0430,9,risky,8.2366,3.1535,3,Risky
MID_0430,10,risky,-3.8315,-6.3956,4,Healthy
MID_0430,11,risky,10.7743,7.7484,3,Risky
MID_0430,12,risky,8.9358,2.8816,3,Risky
MID_0430,13,risky,9.234,3.6194,3,Risky
MID_0430,14,risky,8.2868,-2.4236,1,Risky
MID_0430,15,risky,6.1906,-3.2451,1,Risky
MID_0430,16,risky,6.3396,-3.6468,1,Risky
MID_0430,17,risky,6.5673,-3.9355,1,Risky
MID_0430,18,risky,4.9822,-6.9058,1,Risky
MID_0430,19,risky,10.8969,8.4931,3,Risky
MID_0430,20,risky,9.8793,2.9036,3,Risky
MID_0430,21,risky,9.8507,3.262,3,Risky
MID_0430,22,risky,4.2567,-6.8055,1,Risky
MID_0430,23,risky,-7.9428,-5.6442,4,Healthy
MID_0430,24,risky,10.0894,3.0628,3,Risky
MID_0431,1,risky,-6.1911,11.0891,0,Healthy
MID_0431,2,risky,-6.1556,11.1048,0,Healthy
MID_0431,3,risky,-6.326,11.0279,0,Healthy
MID_0431,4,risky,-1.1945,-0.6069,4,Healthy
MID_0431,5,risky,-6.341,11.0025,0,Healthy
MID_0431,6,risky,-1.2051,-0.4197,4,Healthy
MID_0431,7,risky,-1.0798,-0.4769,4,Healthy
MID_0431,8,risky,-1.2009,-0.4176,4,Healthy
MID_0431,9,risky,5.0766,0.6073,1,Risky
MID_0431,10,risky,-4.2026,-5.9624,4,Healthy
MID_0431,11,risky,11.4344,7.6157,3,Risky
MID_0431,12,risky,8.5565,2.5759,3,Risky
MID_0431,13,risky,8.5057,3.3766,3,Risky
MID_0431,14,risky,8.5859,-1.8505,1,Risky
MID_0431,15,risky,5.4832,-3.3913,1,Risky
MID_0431,16,risky,5.6521,-4.0594,1,Risky
MID_0431,17,risky,5.9396,-4.4426,1,Risky
MID_0431,18,risky,5.467,-7.2734,1,Risky
MID_0431,19,risky,11.2417,8.284,3,Risky
MID_0431,20,risky,9.2413,2.7081,3,Risky
MID_0431,21,risky,9.0881,3.4554,3,Risky
MID_0431,22,risky,0.6024,-8.6958,1,Risky
MID_0431,23,risky,15.1546,4.2505,3,Risky
MID_0431,24,risky,12.4456,2.4583,3,Risky
MID_0432,1,risky,4.3334,12.5574,2,Healthy
MID_0432,2,risky,4.324,12.5341,2,Healthy
MID_0432,3,risky,-4.1177,-1.061,4,Healthy
MID_0432,4,risky,-5.3488,-3.046,4,Healthy
MID_0432,5,risky,-5.4544,-3.0659,4,Healthy
MID_0432,6,risky,-5.4546,-3.0712,4,Healthy
MID_0432,7,risky,-5.5013,-3.1124,4,Healthy
MID_0432,8,risky,-5.4676,-3.0966,4,Healthy
MID_0432,9,risky,9.4724,3.2783,3,Risky
MID_0432,10,risky,-1.3285,13.9496,2,Healthy
MID_0432,11,risky,-7.6439,-5.3396,4,Healthy
MID_0432,12,risky,9.9086,3.3182,3,Risky
MID_0432,13,risky,9.821,3.3431,3,Risky
MID_0432,14,risky,7.2909,-3.0058,1,Risky
MID_0432,15,risky,6.9791,-3.1811,1,Risky
MID_0432,16,risky,6.8903,-3.2638,1,Risky
MID_0432,17,risky,6.9226,-3.2769,1,Risky
MID_0432,18,risky,4.6218,-6.7841,1,Risky
MID_0432,19,risky,-7.7976,-5.4974,4,Healthy
MID_0432,20,risky,10.1969,3.2023,3,Risky
MID_0432,21,risky,10.1877,3.234,3,Risky
MID_0432,22,risky,4.4078,-6.7631,1,Risky
MID_0432,23,risky,-7.8156,-5.5175,4,Healthy
MID_0432,24,risky,10.2281,3.2226,3,Risky
MID_0433,1,risky,-1.92,-1.0013,4,Healthy
MID_0433,2,risky,-1.5574,-1.0585,4,Healthy
MID_0433,3,risky,-1.4351,-0.796,4,Healthy
MID_0433,4,risky,-1.7485,-0.9996,4,Healthy
MID_0433,5,risky,-1.9891,-0.7475,4,Healthy
MID_0433,6,risky,-1.821,-0.6882,4,Healthy
MID_0433,7,risky,-2.3816,-0.7152,4,Healthy
MID_0433,8,risky,-2.256,-0.725,4,Healthy
MID_0433,9,risky,-2.0802,1.0767,4,Healthy
MID_0433,10,risky,-4.1798,-5.9864,4,Healthy
MID_0433,11,risky,11.3769,7.6269,3,Risky
MID_0433,12,risky,8.5949,2.5622,3,Risky
MID_0433,13,risky,8.5669,3.4453,3,Risky
MID_0433,14,risky,8.5887,-1.9257,1,Risky
MID_0433,15,risky,5.493,-3.3801,1,Risky
MID_0433,16,risky,15.3787,4.0114,3,Risky
MID_0433,17,risky,12.4965,2.458,3,Risky
MID_0433,18,risky,13.3068,6.313,3,Risky
MID_0433,19,risky,1.195,15.7016,2,Healthy
MID_0433,20,risky,10.5029,-1.7414,3,Risky
MID_0433,21,risky,10.4983,-1.7451,3,Risky
MID_0433,22,risky,0.5357,-5.5253,1,Risky
MID_0433,23,risky,0.529,-5.5299,1,Risky
MID_0433,24,risky,0.5339,-5.5264,1,Risky
MID_0434,1,risky,1.5834,9.7355,2,Healthy
MID_0434,2,risky,1.6222,9.8129,2,Healthy
